Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0017B-1H-1, 37.0 cm",NULL,9.162,9.17,9.162,9.17,"C0017B-1H-1, 39.0 cm",NULL,9.182,9.19,9.182,9.19,"C0017B-1H-1 W, 37.0--39.0 cm",CKY000000000003527600,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:15:39Z,164,glass beaker,6.128,2.773,13.0489,7.0342,6.9209,164,glass beaker,6.128,2.773,10.9468,4.9413,4.8188,2.1783,2.1272,2.134,4.2612,2.1683,0.0762,0.0343,4.7426,0.3147,0.4593,1.6242,1.113,2.2224,0.4992,0.9968,fuway,2010-09-29T07:07:10Z
"C0017B-1H-1, 119.0 cm",NULL,9.965,9.99,9.965,9.99,"C0017B-1H-1, 121.0 cm",NULL,9.984,10.01,9.984,10.01,"C0017B-1H-1 W, 119.0--121.0 cm",CKY000000000003528500,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T11:24:37Z,203,glass beaker,6.048,2.735,13.812,7.422,7.764,203,glass beaker,6.048,2.735,10.9611,4.5835,4.9131,2.9543,2.8851,1.8019,4.687,1.8485,0.1034,0.0466,4.8097,0.3805,0.6142,1.6565,1.0262,2.6692,0.6156,1.6011,fuway,2010-09-29T07:07:10Z
"C0017B-1H-2, 109.0 cm",NULL,11.242,11.295,11.242,11.295,"C0017B-1H-2, 111.0 cm",NULL,11.262,11.315,11.262,11.315,"C0017B-1H-2 W, 109.0--111.0 cm",CKY000000000003528600,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T11:25:01Z,421,glass beaker,6.218,2.794,13.0183,7.2278,6.8003,421,glass beaker,6.218,2.794,10.0738,4.2961,3.8558,3.0513,2.9798,1.454,4.4338,1.5021,0.1068,0.0481,3.749,0.4487,0.8139,1.5337,0.8456,2.5784,0.6721,2.0494,fuway,2010-09-29T07:07:10Z
"C0017B-1H-3, 69.0 cm",NULL,12.241,12.315,12.241,12.315,"C0017B-1H-3, 71.0 cm",NULL,12.26,12.335,12.26,12.335,"C0017B-1H-3 W, 69.0--71.0 cm",CKY000000000003528700,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T11:25:21Z,410,glass beaker,6.203,2.786,13.3834,7.3511,7.1804,410,glass beaker,6.203,2.786,10.3624,4.3433,4.1594,3.1306,3.0572,1.5079,4.5651,1.5573,0.1096,0.0494,4.0498,0.436,0.773,1.5729,0.8871,2.6857,0.6697,2.0275,fuway,2010-09-29T07:07:10Z
"C0017B-1H-4, 69.0 cm",NULL,13.621,13.725,13.621,13.725,"C0017B-1H-4, 71.0 cm",NULL,13.641,13.745,13.641,13.745,"C0017B-1H-4 W, 69.0--71.0 cm",CKY000000000003528800,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T11:25:37Z,440,glass beaker,6.196,2.796,14.7501,8.1176,8.5541,440,glass beaker,6.196,2.796,11.305,4.6875,5.109,3.5701,3.4864,1.8352,5.3216,1.8915,0.125,0.0563,4.984,0.4174,0.7163,1.6074,0.9366,2.7158,0.6551,1.8997,fuway,2010-09-29T07:07:10Z
"C0017B-1H-5, 19.0 cm",NULL,14.502,14.625,14.502,14.625,"C0017B-1H-5, 21.0 cm",NULL,14.522,14.645,14.522,14.645,"C0017B-1H-5 W, 19.0--21.0 cm",CKY000000000003528900,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T11:25:57Z,148,glass beaker,6.087,2.743,15.8759,8.8325,9.7889,148,glass beaker,6.087,2.743,12.0078,4.9812,5.9208,4.0084,3.9145,2.175,6.0895,2.2382,0.1403,0.0632,5.7805,0.4095,0.6934,1.6075,0.9493,2.6577,0.6428,1.7998,fuway,2010-09-29T07:07:10Z
"C0017B-1H-6, 93.0 cm",NULL,16.616,16.785,16.616,16.785,"C0017B-1H-6, 95.0 cm",NULL,16.636,16.805,16.636,16.805,"C0017B-1H-6 W, 93.0--95.0 cm",CKY000000000003530900,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T12:08:59Z,111,glass beaker,6.064,2.728,14.8712,8.2793,8.8072,111,glass beaker,6.064,2.728,11.31,4.7336,5.246,3.6904,3.6039,1.9474,5.5513,2.0056,0.1292,0.0582,5.1168,0.419,0.7212,1.5865,0.9217,2.6275,0.6492,1.8506,fuway,2010-09-29T07:07:11Z
"C0017B-1H-7, 50.0 cm",NULL,17.576,17.765,17.576,17.765,"C0017B-1H-7, 52.0 cm",NULL,17.595,17.785,17.595,17.785,"C0017B-1H-7 W, 50.0--52.0 cm",CKY000000000003531000,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T12:09:19Z,161,glass beaker,6.098,2.732,16.3726,9.055,10.2746,161,glass beaker,6.098,2.732,12.3843,5.0841,6.2863,4.133,4.0361,2.2869,6.323,2.3521,0.1447,0.0652,6.1416,0.4023,0.673,1.625,0.9713,2.6856,0.6383,1.7649,fuway,2010-09-29T07:07:11Z
"C0017B-1H-CC, 9.0 cm",NULL,18.183,18.385,18.183,18.385,"C0017B-1H-CC, 11.0 cm",NULL,18.202,18.405,18.202,18.405,"C0017B-1H-CC W, 9.0--11.0 cm",CKY000000000003531100,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T12:09:45Z,402,glass beaker,6.129,2.773,13.7221,7.5136,7.5931,402,glass beaker,6.129,2.773,10.6725,4.4773,4.5435,3.1602,3.0861,1.6545,4.7406,1.7043,0.1106,0.0498,4.4329,0.4162,0.7129,1.6017,0.9351,2.6793,0.651,1.8653,fuway,2010-09-29T07:07:11Z
