Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0007A-1H-1, 23.0 cm",NULL,0.224,0.23,0.224,0.23,"C0007A-1H-1, 25.0 cm",NULL,0.244,0.25,0.244,0.25,"C0007A-1H-1 W, 23.0--25.0 cm",CKY000000000001400300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T01:26:51Z,134,glass beaker,6.038,2.73,14.597,8.192014,8.559,134,glass beaker,6.038,2.73,10.927,4.538,4.889,3.803109,3.713973,1.748041,5.462014,1.808,0.1331089,0.05995897,4.755891,0.4443403,0.7996628,1.567004,0.8707211,2.720698,0.679964,2.124649,tsutsumi316,2008-01-18T18:16:58Z
"C0007A-1H-1, 99.0 cm",NULL,0.965,0.99,0.965,0.99,"C0007A-1H-1, 101.0 cm",NULL,0.985,1.01,0.985,1.01,"C0007A-1H-1 W, 99.0--101.0 cm",CKY000000000001400400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T01:26:51Z,15,glass cell,4.558,2.072,14.626,8.304425,10.068,15,glass cell,4.558,2.072,10.591,4.287,6.033,4.181347,4.083347,2.149078,6.232425,2.215,0.1463473,0.06592219,5.886653,0.4153106,0.7103098,1.615423,0.9445205,2.739153,0.6551779,1.900046,tsutsumi316,2008-01-18T18:16:58Z
"C0007A-1H-2, 0.0 cm",NULL,1.38,1.415,1.38,1.415,"C0007A-1H-2, 1.5 cm",NULL,1.395,1.43,1.395,1.43,"C0007A-1H-2 WR, 0.0--1.5 cm",CKY000000000001333000,PP,NULL,8,arito316,NULL,CKY,2008-01-14T16:20:33Z,130,glass beaker,6.116,2.721,13.713,7.37139,7.597,130,glass beaker,6.116,2.721,10.818,4.489,4.702,3,2.929687,1.720703,4.65039,1.768,0.1050001,0.04729733,4.597,0.3948927,0.6525996,1.633626,0.9885192,2.671583,0.6299875,1.702611,tsutsumi316,2008-01-18T18:16:56Z
"C0007A-1H-2, 23.0 cm",NULL,1.604,1.645,1.604,1.645,"C0007A-1H-2, 25.0 cm",NULL,1.624,1.665,1.624,1.665,"C0007A-1H-2 W, 23.0--25.0 cm",CKY000000000001400500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T01:26:52Z,200,glass beaker,6.013,2.72,13.318,7.018592,7.305,200,glass beaker,6.013,2.72,10.699,4.411,4.686,2.71399,2.65038,1.648212,4.298592,1.691,0.09498971,0.04278816,4.59101,0.3715249,0.591153,1.699394,1.068026,2.785449,0.6165694,1.608034,tsutsumi316,2008-01-18T18:16:59Z
"C0007A-1H-4, 0.0 cm",NULL,2.657,2.725,2.657,2.725,"C0007A-1H-4, 1.5 cm",NULL,2.672,2.74,2.672,2.74,"C0007A-1H-4 WR, 0.0--1.5 cm",CKY000000000001333500,PP,NULL,8,arito316,NULL,CKY,2008-01-14T16:20:34Z,122,glass beaker,5.971,2.701,14.651,7.573261,8.68,122,glass beaker,5.971,2.701,11.956,4.89,5.985,2.792746,2.727291,2.14497,4.872261,2.189,0.09774619,0.04402981,5.887254,0.321745,0.4743716,1.781514,1.208321,2.744679,0.5597588,1.271482,tsutsumi316,2008-01-18T18:16:55Z
"C0007A-1H-CC, 21.0 cm",NULL,3.077,3.155,3.077,3.155,"C0007A-1H-CC, 22.5 cm",NULL,3.091,3.17,3.091,3.17,"C0007A-1H-CC WR, 21.0--22.5 cm",CKY000000000001340700,PP,NULL,8,arito316,NULL,CKY,2008-01-15T01:53:04Z,146,glass beaker,6.07,2.781,14.513,7.440814,8.443,146,glass beaker,6.07,2.781,11.945,4.884,5.875,2.66114,2.598769,2.061045,4.659814,2.103,0.09313997,0.04195494,5.78186,0.3151889,0.4602567,1.811875,1.240792,2.805305,0.557698,1.260899,tsutsumi316,2008-01-18T18:16:58Z
