Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008B-1H-1, 23.0 cm",NULL,0.222,0.23,0.222,0.23,"C0008B-1H-1, 25.0 cm",NULL,0.241,0.25,0.241,0.25,"C0008B-1H-1 W, 23.0--25.0 cm",CKY000000000001817000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:54:29Z,159,glass beaker,6.088,2.772,11.192,6.355118,5.104,159,glass beaker,6.088,2.772,8.464,3.639,2.376,2.826943,2.760686,0.822431,3.583118,0.867,0.09894308,0.04456896,2.277057,0.5538681,1.24149,1.424458,0.6354961,2.768691,0.7704705,3.356739,tsutsumi316,2008-02-03T00:00:16Z
"C0008B-1H-2, 25.0 cm",NULL,1.605,1.665,1.605,1.665,"C0008B-1H-2, 27.0 cm",NULL,1.624,1.685,1.624,1.685,"C0008B-1H-2 W, 25.0--27.0 cm",CKY000000000001817100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:10Z,148,glass beaker,6.08,2.753,11.168,6.086925,5.088,148,glass beaker,6.08,2.753,8.855,3.784,2.775,2.396891,2.340714,0.9932111,3.333925,1.031,0.08389126,0.03778885,2.691109,0.4710871,0.8906705,1.526129,0.8071893,2.709503,0.7020895,2.356713,tsutsumi316,2008-02-03T00:00:16Z
"C0008B-1H-3, 54.0 cm",NULL,3.244,3.365,3.244,3.365,"C0008B-1H-3, 56.0 cm",NULL,3.263,3.385,3.263,3.385,"C0008B-1H-3 W, 54.0--56.0 cm",CKY000000000001817200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:10Z,122,glass beaker,5.971,2.701,11.693,6.442302,5.722,122,glass beaker,5.971,2.701,9.237,3.997,3.266,2.545078,2.485427,1.255875,3.741302,1.296,0.08907779,0.04012513,3.176922,0.4447882,0.8011143,1.529414,0.8491487,2.529649,0.6643215,1.979041,tsutsumi316,2008-02-03T00:00:16Z
"C0008B-1H-4, 23.0 cm",NULL,4.304,4.465,4.304,4.465,"C0008B-1H-4, 25.0 cm",NULL,4.323,4.485,4.323,4.485,"C0008B-1H-4 W, 23.0--25.0 cm",CKY000000000001817300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:10Z,152,glass beaker,6.064,2.776,12.025,6.513089,5.961,152,glass beaker,6.064,2.776,9.52,4.019,3.456,2.595855,2.535015,1.202074,3.737089,1.243,0.09085499,0.04092567,3.365145,0.4354731,0.7713947,1.595092,0.9004723,2.799448,0.6783394,2.108867,tsutsumi316,2008-02-03T00:00:17Z
"C0008B-1H-5, 0.0 cm",NULL,5.447,5.65,5.447,5.65,"C0008B-1H-5, 1.5 cm",NULL,5.461,5.665,5.461,5.665,"C0008B-1H-5 WR, 0.0--1.5 cm",CKY000000000001715300,PP,NULL,8,arito316,NULL,CKY,2008-01-31T15:04:51Z,108,glass beaker,6.035,2.701,13.447,7.216978,7.412,108,glass beaker,6.035,2.701,10.687,4.469,4.652,2.860104,2.79307,1.722908,4.515978,1.768,0.1001037,0.04509176,4.551896,0.3858747,0.6283323,1.641283,1.007954,2.641984,0.6184861,1.621137,tsutsumi316,2008-02-02T02:30:50Z
"C0008B-1H-6, 23.5 cm",NULL,5.895,6.115,5.895,6.115,"C0008B-1H-6, 25.5 cm",NULL,5.914,6.135,5.914,6.135,"C0008B-1H-6 W, 23.5--25.5 cm",CKY000000000001817400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:11Z,17,glass cell,4.589,2.052,10.888,5.850999,6.299,17,glass cell,4.589,2.052,8.592,3.565,4.003,2.379275,2.32351,1.475489,3.798999,1.513,0.08327468,0.03751111,3.919725,0.3777226,0.6070004,1.658068,1.031778,2.65656,0.6116112,1.574739,tsutsumi316,2008-02-03T00:00:17Z
"C0008B-1H-7, 54.0 cm",NULL,7.346,7.62,7.346,7.62,"C0008B-1H-7, 56.0 cm",NULL,7.365,7.64,7.365,7.64,"C0008B-1H-7 W, 54.0--56.0 cm",CKY000000000001817500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:11Z,139,glass beaker,6.097,2.688,12.891,6.757363,6.794,139,glass beaker,6.097,2.688,10.449,4.326,4.352,2.53057,2.47126,1.598104,4.069363,1.638,0.08857002,0.0398964,4.26343,0.3724713,0.5935526,1.669549,1.04769,2.667806,0.6072841,1.54637,tsutsumi316,2008-02-03T00:00:17Z
"C0008B-1H-8, 23.0 cm",NULL,8.411,8.725,8.411,8.725,"C0008B-1H-8, 25.0 cm",NULL,8.43,8.745,8.43,8.745,"C0008B-1H-8 W, 23.0--25.0 cm",CKY000000000001817600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T15:57:11Z,157,glass beaker,6.049,2.679,11.869,6.189727,5.82,157,glass beaker,6.049,2.679,9.74,4.07,3.691,2.206218,2.154509,1.356217,3.510727,1.391,0.07721768,0.03478274,3.613783,0.3790752,0.610501,1.657777,1.029355,2.664604,0.6136933,1.588617,tsutsumi316,2008-02-03T00:00:18Z
