Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0014A-1H-1, 8.0 cm",NULL,0.08,0.08,0.08,0.08,"C0014A-1H-1, 10.0 cm",NULL,0.1,0.1,0.1,0.1,"C0014A-1H-1 W, 8.0--10.0 cm",CKY000000000003029300,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:09:41Z,110,glass beaker,5.994,2.678,12.8654,7.6035,6.8714,110,glass beaker,5.994,2.678,9.1473,3.9016,3.1533,3.853,3.7627,1.1628,4.9255,1.2236,0.1349,0.0608,3.0184,0.5607,1.2765,1.3951,0.6128,2.5958,0.7639,3.2359,fuway,2010-09-18T12:17:36Z
"C0014A-1H-2, 13.0 cm",NULL,0.84,0.84,0.84,0.84,"C0014A-1H-2, 15.0 cm",NULL,0.86,0.86,0.86,0.86,"C0014A-1H-2 W, 13.0--15.0 cm",CKY000000000003029400,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:10:07Z,204,glass beaker,6.061,2.738,11.4359,6.3594,5.3749,204,glass beaker,6.061,2.738,8.7907,3.7257,2.7297,2.7411,2.6769,0.9445,3.6214,0.9877,0.0959,0.0432,2.6338,0.51,1.0407,1.4842,0.7273,2.7886,0.7392,2.8342,fuway,2010-09-18T12:17:36Z
"C0014A-1H-3, 69.0 cm",NULL,2.59,2.59,2.59,2.59,"C0014A-1H-3, 71.0 cm",NULL,2.61,2.61,2.61,2.61,"C0014A-1H-3 W, 69.0--71.0 cm",CKY000000000003029500,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:10:33Z,424,glass beaker,6.205,2.847,11.9765,6.6201,5.7715,424,glass beaker,6.205,2.847,9.2699,3.9252,3.0649,2.8048,2.7391,1.034,3.7731,1.0782,0.0982,0.0442,2.9667,0.486,0.9454,1.5296,0.7863,2.8691,0.726,2.649,fuway,2010-09-18T12:17:36Z
"C0014A-1H-4, 39.0 cm",NULL,3.19,3.19,3.19,3.19,"C0014A-1H-4, 41.0 cm",NULL,3.21,3.21,3.21,3.21,"C0014A-1H-4 W, 39.0--41.0 cm",CKY000000000003029600,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:11:03Z,513,glass beaker,4.592,2.088,10.8311,6.0819,6.2391,513,glass beaker,4.592,2.088,8.1038,3.3664,3.5118,2.8262,2.76,1.2339,3.9939,1.2784,0.0989,0.0445,3.4129,0.453,0.8281,1.5622,0.8545,2.7659,0.6911,2.2368,fuway,2010-09-18T12:17:36Z
"C0014A-1H-5, 49.0 cm",NULL,4.76,4.76,4.76,4.76,"C0014A-1H-5, 51.0 cm",NULL,4.78,4.78,4.78,4.78,"C0014A-1H-5 W, 49.0--51.0 cm",CKY000000000003029700,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:11:26Z,407,glass beaker,6.253,2.81,11.302,6.3747,5.049,407,glass beaker,6.253,2.81,8.7297,3.8136,2.4767,2.6656,2.6031,0.9616,3.5647,1.0036,0.0933,0.042,2.3834,0.5279,1.1184,1.4164,0.6686,2.4786,0.7302,2.7071,fuway,2010-09-18T12:17:36Z
"C0014A-1H-CC, 10.0 cm",NULL,4.99,4.99,4.99,4.99,"C0014A-1H-CC, 12.0 cm",NULL,5.01,5.01,5.01,5.01,"C0014A-1H-CC W, 10.0--12.0 cm",CKY000000000003029800,PP,NULL,10,yuka331,NULL,CKY,2010-09-16T15:11:50Z,166,glass beaker,6.115,2.753,11.0762,6.0682,4.9612,166,glass beaker,6.115,2.753,8.9284,3.9298,2.8134,2.2257,2.1735,1.1417,3.3152,1.1768,0.0779,0.0351,2.7355,0.4486,0.8136,1.4965,0.8251,2.396,0.6556,1.9037,fuway,2010-09-18T12:17:36Z
