Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0018A-7H-7, 22.0 cm",NULL,59.171,59.7,59.171,59.7,"C0018A-7H-7, 24.0 cm",NULL,59.19,59.72,59.19,59.72,"C0018A-7H-7 W, 22.0--24.0 cm",CKY000000000003813500,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,141,glass beaker,6.02,2.675,10.7603,5.5632,4.7403,141,glass beaker,6.02,2.675,9.0116,3.8222,2.9916,1.8121,1.7696,1.1186,2.8882,1.1472,0.0634,0.0286,2.9282,0.3823,0.6188,1.6413,1.0138,2.6177,0.6127,1.582,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-7, 98.0 cm",NULL,59.859,60.46,59.859,60.46,"C0018A-7H-7, 100.0 cm",NULL,59.877,60.48,59.877,60.48,"C0018A-7H-7 W, 98.0--100.0 cm",CKY000000000003813600,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,142,glass beaker,6.09,2.731,11.0345,5.7032,4.9445,142,glass beaker,6.09,2.731,9.2463,3.9227,3.1563,1.8531,1.8097,1.1625,2.9722,1.1917,0.0649,0.0292,3.0914,0.3748,0.5994,1.6636,1.0401,2.6593,0.6089,1.5567,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-8, 22.0 cm",NULL,60.284,60.93,60.284,60.93,"C0018A-7H-8, 24.0 cm",NULL,60.302,60.95,60.302,60.95,"C0018A-7H-8 W, 22.0--24.0 cm",CKY000000000003813700,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,143,glass beaker,5.964,2.683,10.9998,5.6934,5.0358,143,glass beaker,5.964,2.683,9.1867,3.8881,3.2227,1.8789,1.8349,1.1755,3.0104,1.2051,0.0658,0.0296,3.1569,0.3731,0.5952,1.6728,1.0487,2.6856,0.6095,1.561,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-9, 10.0 cm",NULL,60.529,61.2,60.529,61.2,"C0018A-7H-9, 12.0 cm",NULL,60.547,61.22,60.547,61.22,"C0018A-7H-9 W, 10.0--12.0 cm",CKY000000000003813800,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,144,glass beaker,6.096,2.713,10.8162,5.564,4.7202,144,glass beaker,6.096,2.713,9.1012,3.8565,3.0052,1.7772,1.7355,1.1155,2.851,1.1435,0.0622,0.028,2.943,0.3765,0.6039,1.6556,1.0323,2.6383,0.6087,1.5558,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-9, 98.0 cm",NULL,61.325,62.08,61.325,62.08,"C0018A-7H-9, 100.0 cm",NULL,61.343,62.1,61.343,62.1,"C0018A-7H-9 W, 98.0--100.0 cm",CKY000000000003813900,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,145,glass beaker,5.97,2.696,10.9325,5.7313,4.9625,145,glass beaker,5.97,2.696,9.0461,3.8531,3.0761,1.9548,1.909,1.1263,3.0353,1.1571,0.0684,0.0308,3.0077,0.3939,0.6499,1.6349,0.9909,2.6704,0.6289,1.6949,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-9, 134.0 cm",NULL,61.651,62.44,61.651,62.44,"C0018A-7H-9, 135.0 cm",NULL,61.66,62.45,61.66,62.45,"C0018A-7H-9 WR, 134.0--135.0 cm",CKY000000000003716200,PP,NULL,5,marion333,NULL,CKY,2010-12-14T00:16:39Z,132,glass beaker,6.079,2.698,11.2695,5.7939,5.1905,132,glass beaker,6.079,2.698,9.5153,4.0473,3.4363,1.8178,1.7752,1.3207,3.0959,1.3493,0.0636,0.0286,3.3727,0.3502,0.539,1.6766,1.0894,2.5537,0.5734,1.3441,kidoyo,2010-12-24T14:35:31Z
"C0018A-7H-10, 22.0 cm",NULL,61.994,62.82,61.994,62.82,"C0018A-7H-10, 24.0 cm",NULL,62.012,62.84,62.012,62.84,"C0018A-7H-10 W, 22.0--24.0 cm",CKY000000000003814200,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,153,glass beaker,6.065,2.719,10.3489,5.4084,4.2839,153,glass beaker,6.065,2.719,8.7139,3.7805,2.6489,1.6943,1.6546,1.0348,2.6894,1.0615,0.0593,0.0267,2.5896,0.3955,0.6543,1.5929,0.9629,2.5025,0.6152,1.599,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-11, 20.0 cm",NULL,62.284,63.14,62.284,63.14,"C0018A-7H-11, 22.0 cm",NULL,62.302,63.16,62.302,63.16,"C0018A-7H-11 W, 20.0--22.0 cm",CKY000000000003814000,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,146,glass beaker,6.071,2.724,10.9845,5.7292,4.9135,146,glass beaker,6.071,2.724,9.1866,3.9392,3.1156,1.8631,1.8194,1.1858,3.0052,1.2152,0.0652,0.0294,3.0504,0.3792,0.6108,1.635,1.015,2.5724,0.6054,1.5343,kidoyo,2010-12-24T14:35:32Z
"C0018A-7H-11, 100.0 cm",NULL,63.008,63.94,63.008,63.94,"C0018A-7H-11, 102.0 cm",NULL,63.026,63.96,63.026,63.96,"C0018A-7H-11 W, 100.0--102.0 cm",CKY000000000003814100,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:07:04Z,147,glass beaker,6.022,2.697,11.7274,6.2235,5.7054,147,glass beaker,6.022,2.697,9.5579,4.0635,3.5359,2.2482,2.1955,1.331,3.5265,1.3665,0.0787,0.0355,3.4572,0.394,0.6503,1.6179,0.9803,2.5974,0.6226,1.6495,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-1, 15.0 cm",NULL,63.786,63.8,63.786,63.8,"C0018A-8H-1, 17.0 cm",NULL,63.804,63.82,63.804,63.82,"C0018A-8H-1 W, 15.0--17.0 cm",CKY000000000003831300,PP,NULL,7,yabukit,NULL,CKY,2010-12-16T03:54:18Z,154,glass beaker,6.047,2.683,10.9574,5.7933,4.9104,154,glass beaker,6.047,2.683,9.0763,3.9204,3.0293,1.9493,1.9036,1.2067,3.1103,1.2374,0.0682,0.0307,2.9611,0.397,0.6583,1.5788,0.952,2.4539,0.612,1.5775,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-2, 25.0 cm",NULL,64.107,64.155,64.107,64.155,"C0018A-8H-2, 27.0 cm",NULL,64.125,64.175,64.125,64.175,"C0018A-8H-2 W, 25.0--27.0 cm",CKY000000000003830500,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,159,glass beaker,6.091,2.717,11.0731,5.845,4.9821,159,glass beaker,6.091,2.717,9.1678,3.948,3.0768,1.9744,1.9281,1.1999,3.128,1.231,0.0691,0.0311,3.0077,0.3963,0.6564,1.5927,0.9615,2.5066,0.6164,1.6069,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-2, 108.0 cm",NULL,64.858,64.985,64.858,64.985,"C0018A-8H-2, 110.0 cm",NULL,64.877,65.005,64.877,65.005,"C0018A-8H-2 W, 108.0--110.0 cm",CKY000000000003830700,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,160,glass beaker,6.044,2.724,11.3072,5.9052,5.2632,160,glass beaker,6.044,2.724,9.4409,4.047,3.3969,1.934,1.8887,1.2925,3.1812,1.323,0.0677,0.0305,3.3292,0.3675,0.5809,1.6545,1.0465,2.5758,0.5937,1.4613,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-3, 12.0 cm",NULL,65.316,65.49,65.316,65.49,"C0018A-8H-3, 14.0 cm",NULL,65.334,65.51,65.334,65.51,"C0018A-8H-3 W, 12.0--14.0 cm",CKY000000000003830800,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,26,glass beaker,4.59,2.046,9.323,4.9748,4.733,26,glass beaker,4.59,2.046,7.5785,3.2379,2.9885,1.8078,1.7654,1.1634,2.9288,1.1919,0.0633,0.0285,2.9252,0.382,0.618,1.616,0.9988,2.5144,0.6028,1.5174,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-3, 78.0 cm",NULL,65.913,66.15,65.913,66.15,"C0018A-8H-3, 80.0 cm",NULL,65.931,66.17,65.931,66.17,"C0018A-8H-3 W, 78.0--80.0 cm",CKY000000000003830900,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,633,glass beaker,6.086,2.695,10.6964,5.6948,4.6104,633,glass beaker,6.086,2.695,8.8798,3.8861,2.7938,1.8825,1.8384,1.1614,2.9998,1.1911,0.0659,0.0297,2.7279,0.4083,0.6901,1.5369,0.9094,2.3488,0.6128,1.5829,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-4, 60.0 cm",NULL,66.796,67.125,66.796,67.125,"C0018A-8H-4, 62.0 cm",NULL,66.814,67.145,66.814,67.145,"C0018A-8H-4 W, 60.0--62.0 cm",CKY000000000003831000,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,13,glass beaker,4.51,2.012,8.9512,4.7447,4.4412,13,glass beaker,4.51,2.012,7.4254,3.2256,2.9154,1.5811,1.544,1.1887,2.7327,1.2136,0.0553,0.0249,2.8601,0.356,0.5528,1.6252,1.0466,2.4061,0.565,1.2989,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-4, 98.0 cm",NULL,67.14,67.505,67.14,67.505,"C0018A-8H-4, 100.0 cm",NULL,67.158,67.525,67.158,67.525,"C0018A-8H-4 W, 98.0--100.0 cm",CKY000000000003831100,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,24,glass beaker,4.623,2.067,10.0652,5.5154,5.4422,24,glass beaker,4.623,2.067,7.9066,3.3662,3.2836,2.2369,2.1845,1.2639,3.4484,1.2992,0.0783,0.0353,3.2053,0.411,0.6979,1.5782,0.9295,2.536,0.6335,1.7284,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-5, 8.0 cm",NULL,67.37,67.76,67.37,67.76,"C0018A-8H-5, 10.0 cm",NULL,67.389,67.78,67.389,67.78,"C0018A-8H-5 W, 8.0--10.0 cm",CKY000000000003831200,PP,NULL,7,yu333,NULL,CKY,2010-12-16T03:51:52Z,21,glass beaker,4.555,2.054,9.9003,5.4958,5.3453,21,glass beaker,4.555,2.054,7.7009,3.3059,3.1459,2.2792,2.2258,1.216,3.4418,1.2519,0.0798,0.0359,3.0661,0.4264,0.7434,1.5531,0.8908,2.5215,0.6467,1.8304,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-6, 21.0 cm",NULL,67.687,68.11,67.687,68.11,"C0018A-8H-6, 22.0 cm",NULL,67.696,68.12,67.696,68.12,"C0018A-8H-6 WR, 21.0--22.0 cm",CKY000000000003689300,PP,NULL,2,marion333,NULL,CKY,2010-12-12T22:44:10Z,649,glass beaker,6.092,2.745,9.4558,4.8427,3.3638,649,glass beaker,6.092,2.745,8.0733,3.4663,1.9813,1.4326,1.399,0.6987,2.0977,0.7213,0.0501,0.0226,1.9312,0.4259,0.7418,1.6036,0.9206,2.764,0.6669,2.0023,kidoyo,2010-12-24T14:35:31Z
"C0018A-8H-7, 35.0 cm",NULL,68.013,68.47,68.013,68.47,"C0018A-8H-7, 37.0 cm",NULL,68.031,68.49,68.031,68.49,"C0018A-8H-7 W, 35.0--37.0 cm",CKY000000000003829500,PP,NULL,3,asukay333,NULL,CKY,2010-12-16T03:16:25Z,17,glass beaker,4.585,2.043,8.3428,4.4411,3.7578,17,glass beaker,4.585,2.043,6.8289,2.9338,2.2439,1.5688,1.532,0.8661,2.3981,0.8908,0.0549,0.0247,2.189,0.4175,0.7167,1.567,0.9128,2.5274,0.6388,1.7688,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-7, 94.0 cm",NULL,68.547,69.06,68.547,69.06,"C0018A-8H-7, 96.0 cm",NULL,68.565,69.08,68.565,69.08,"C0018A-8H-7 W, 94.0--96.0 cm",CKY000000000003829600,PP,NULL,3,asukay333,NULL,CKY,2010-12-16T03:16:25Z,629,glass beaker,6.237,2.832,10.9336,5.729,4.6966,629,glass beaker,6.237,2.832,9.0452,3.8489,2.8082,1.9569,1.911,0.986,2.897,1.0169,0.0685,0.0309,2.7397,0.4167,0.7143,1.6212,0.9457,2.7786,0.6596,1.9381,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-8, 38.0 cm",NULL,69.126,69.7,69.126,69.7,"C0018A-8H-8, 40.0 cm",NULL,69.145,69.72,69.145,69.72,"C0018A-8H-8 W, 38.0--40.0 cm",CKY000000000003829800,PP,NULL,3,asukay333,NULL,CKY,2010-12-16T03:16:25Z,632,glass beaker,6.187,2.805,10.7141,5.6952,4.5271,632,glass beaker,6.187,2.805,8.8384,3.8277,2.6514,1.9437,1.8981,0.9921,2.8902,1.0227,0.068,0.0306,2.5834,0.4293,0.7524,1.5664,0.8938,2.604,0.6567,1.9132,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-8, 102.0 cm",NULL,69.706,70.34,69.706,70.34,"C0018A-8H-8, 104.0 cm",NULL,69.724,70.36,69.724,70.36,"C0018A-8H-8 W, 102.0--104.0 cm",CKY000000000003829700,PP,NULL,3,asukay333,NULL,CKY,2010-12-16T03:16:25Z,636,glass beaker,6.107,2.76,11.321,5.957,5.214,636,glass beaker,6.107,2.76,9.2811,3.9259,3.1741,2.1139,2.0644,1.1326,3.197,1.1659,0.074,0.0333,3.1001,0.4054,0.6819,1.6309,0.9697,2.7372,0.6457,1.8227,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-9, 37.0 cm",NULL,70.448,71.16,70.448,71.16,"C0018A-8H-9, 38.0 cm",NULL,70.457,71.17,70.457,71.17,"C0018A-8H-9 WR, 37.0--38.0 cm",CKY000000000003719100,PP,NULL,5,asukay333,NULL,CKY,2010-12-14T03:23:09Z,124,glass beaker,5.986,2.706,11.1373,5.8059,5.1513,124,glass beaker,5.986,2.706,9.1974,3.8744,3.2114,2.0103,1.9632,1.1367,3.0999,1.1684,0.0704,0.0317,3.141,0.3903,0.64,1.6618,1.0133,2.7633,0.6333,1.7271,kidoyo,2010-12-24T14:35:31Z
"C0018A-8H-9, 72.0 cm",NULL,70.765,71.51,70.765,71.51,"C0018A-8H-9, 74.0 cm",NULL,70.783,71.53,70.783,71.53,"C0018A-8H-9 W, 72.0--74.0 cm",CKY000000000003829900,PP,NULL,3,asukay333,NULL,CKY,2010-12-16T03:16:25Z,124,glass beaker,5.986,2.706,11.1958,6.0006,5.2098,124,glass beaker,5.986,2.706,9.1144,3.9283,3.1284,2.1569,2.1063,1.1883,3.2946,1.2223,0.0755,0.034,3.0529,0.414,0.7065,1.5813,0.9266,2.5691,0.6393,1.7725,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-9, 115.5 cm",NULL,71.159,71.945,71.159,71.945,"C0018A-8H-9, 116.5 cm",NULL,71.168,71.955,71.168,71.955,"C0018A-8H-9 WR, 115.5--116.5 cm",CKY000000000003719800,PP,NULL,5,asukay333,NULL,CKY,2010-12-14T03:23:09Z,120,glass beaker,6.113,2.712,12.8644,7.7229,6.7514,120,glass beaker,6.113,2.712,8.9719,3.8473,2.8589,4.0337,3.9392,1.0717,5.0109,1.1353,0.1412,0.0636,2.7177,0.5975,1.4842,1.3473,0.5424,2.5359,0.7861,3.6757,kidoyo,2010-12-24T14:35:31Z
"C0018A-8H-10, 44.0 cm",NULL,71.856,72.715,71.856,72.715,"C0018A-8H-10, 46.0 cm",NULL,71.874,72.735,71.874,72.735,"C0018A-8H-10 W, 44.0--46.0 cm",CKY000000000003829000,PP,NULL,10,yu333,NULL,CKY,2010-12-16T03:10:34Z,35,glass beaker,4.582,2.094,9.9935,5.4241,5.4115,35,glass beaker,4.582,2.094,7.9198,3.3595,3.3378,2.1489,2.0985,1.2316,3.3301,1.2655,0.0752,0.0339,3.2626,0.3971,0.6586,1.625,0.9797,2.6491,0.6302,1.7039,kidoyo,2010-12-24T14:35:32Z
"C0018A-8H-10, 124.0 cm",NULL,72.58,73.515,72.58,73.515,"C0018A-8H-10, 126.0 cm",NULL,72.598,73.535,72.598,73.535,"C0018A-8H-10 W, 124.0--126.0 cm",CKY000000000003829100,PP,NULL,10,yu333,NULL,CKY,2010-12-16T03:10:34Z,623,glass beaker,6.083,2.721,9.9585,5.1234,3.8755,623,glass beaker,6.083,2.721,8.4811,3.6524,2.3981,1.531,1.4951,0.9073,2.4024,0.9314,0.0536,0.0241,2.3445,0.395,0.653,1.6132,0.9759,2.584,0.6223,1.6479,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-1, 75.0 cm",NULL,73.858,73.9,73.858,73.9,"C0018A-9H-1, 77.0 cm",NULL,73.877,73.92,73.877,73.92,"C0018A-9H-1 W, 75.0--77.0 cm",CKY000000000003831400,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T03:59:59Z,115,glass beaker,6.024,2.661,11.929,6.4822,5.905,115,glass beaker,6.024,2.661,9.5308,4.0944,3.5068,2.4852,2.427,1.3942,3.8212,1.4334,0.087,0.0392,3.4198,0.4209,0.7267,1.5453,0.895,2.4529,0.6351,1.7408,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-2, 13.0 cm",NULL,74.25,74.315,74.25,74.315,"C0018A-9H-2, 15.0 cm",NULL,74.269,74.335,74.269,74.335,"C0018A-9H-2 W, 13.0--15.0 cm",CKY000000000003831500,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T03:59:59Z,128,glass beaker,6.018,2.706,11.6227,6.1073,5.6047,128,glass beaker,6.018,2.706,9.5121,4.0059,3.4941,2.1872,2.1359,1.2654,3.4013,1.2999,0.0766,0.0345,3.4175,0.3902,0.64,1.6478,1.0048,2.7007,0.628,1.6879,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-2, 78.0 cm",NULL,74.863,74.965,74.863,74.965,"C0018A-9H-2, 80.0 cm",NULL,74.882,74.985,74.882,74.985,"C0018A-9H-2 W, 78.0--80.0 cm",CKY000000000003831600,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T03:59:59Z,129,glass beaker,6.067,2.73,10.293,5.2676,4.226,129,glass beaker,6.067,2.73,8.7405,3.7219,2.6735,1.6088,1.5711,0.9665,2.5376,0.9919,0.0563,0.0254,2.6172,0.3807,0.6147,1.6654,1.0314,2.7079,0.6191,1.6256,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-3, 23.0 cm",NULL,75.76,75.915,75.76,75.915,"C0018A-9H-3, 25.0 cm",NULL,75.779,75.935,75.779,75.935,"C0018A-9H-3 W, 23.0--25.0 cm",CKY000000000003837100,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T06:25:21Z,118,glass beaker,5.991,2.673,12.0447,6.4153,6.0537,118,glass beaker,5.991,2.673,9.7088,4.0896,3.7178,2.4206,2.3639,1.3784,3.7423,1.4166,0.0847,0.0382,3.6331,0.3999,0.6663,1.6176,0.9708,2.6357,0.6317,1.715,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-3, 109.0 cm",NULL,76.572,76.775,76.572,76.775,"C0018A-9H-3, 111.0 cm",NULL,76.591,76.795,76.591,76.795,"C0018A-9H-3 W, 109.0--111.0 cm",CKY000000000003837200,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T06:25:21Z,14,glass beaker,4.564,2.025,9.3159,4.9854,4.7519,14,glass beaker,4.564,2.025,7.3771,3.0551,2.8131,2.0091,1.962,0.9984,2.9604,1.0301,0.0703,0.0317,2.7428,0.4228,0.7325,1.6052,0.9265,2.7472,0.6627,1.9651,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-4, 22.5 cm",NULL,77.087,77.32,77.087,77.32,"C0018A-9H-4, 24.5 cm",NULL,77.106,77.34,77.106,77.34,"C0018A-9H-4 W, 22.5--24.5 cm",CKY000000000003837300,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T06:25:21Z,132,glass beaker,6.079,2.698,10.9716,5.8447,4.8926,132,glass beaker,6.079,2.698,9.0188,3.9004,2.9398,2.0236,1.9762,1.1705,3.1467,1.2024,0.0708,0.0319,2.869,0.4136,0.7053,1.5548,0.9117,2.4511,0.628,1.6883,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-4, 93.0 cm",NULL,77.752,78.025,77.752,78.025,"C0018A-9H-4, 95.0 cm",NULL,77.771,78.045,77.771,78.045,"C0018A-9H-4 W, 93.0--95.0 cm",CKY000000000003837400,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T06:25:21Z,113,glass beaker,5.98,2.642,11.4024,6.0808,5.4224,113,glass beaker,5.98,2.642,9.2904,3.978,3.3104,2.1886,2.1373,1.3015,3.4388,1.336,0.0766,0.0345,3.2338,0.4036,0.6768,1.5768,0.9404,2.4847,0.6215,1.6422,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-5, 26.5 cm",NULL,78.46,78.775,78.46,78.775,"C0018A-9H-5, 28.5 cm",NULL,78.479,78.795,78.479,78.795,"C0018A-9H-5 W, 26.5--28.5 cm",CKY000000000003840300,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T07:21:23Z,625,glass beaker,6.148,2.785,9.8035,5.1159,3.6555,625,glass beaker,6.148,2.785,8.321,3.6398,2.173,1.5363,1.5003,0.8306,2.3309,0.8548,0.0538,0.0242,2.1192,0.4203,0.7249,1.5683,0.9092,2.5514,0.6437,1.8063,kidoyo,2010-12-24T14:35:32Z
"C0018A-9H-6, 27.0 cm",NULL,79.145,79.5,79.145,79.5,"C0018A-9H-6, 29.0 cm",NULL,79.164,79.52,79.164,79.52,"C0018A-9H-6 W, 27.0--29.0 cm",CKY000000000003840400,PP,NULL,5,ymlee333,NULL,CKY,2010-12-16T07:21:23Z,635,glass beaker,6.212,2.812,11.6002,6.2171,5.3882,635,glass beaker,6.212,2.812,9.3647,3.9913,3.1527,2.3166,2.2623,1.1428,3.4051,1.1793,0.0811,0.0365,3.0716,0.4299,0.7542,1.5824,0.9021,2.6878,0.6644,1.9796,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-1, 17.0 cm",NULL,80.3,80.32,80.3,80.32,"C0018A-10H-1, 19.0 cm",NULL,80.317,80.34,80.317,80.34,"C0018A-10H-1 W, 17.0--19.0 cm",CKY000000000003856900,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,626,glass beaker,6.086,2.739,11.5861,6.1757,5.5001,626,glass beaker,6.086,2.739,9.3599,3.9593,3.2739,2.3069,2.2528,1.1839,3.4367,1.2203,0.0807,0.0364,3.1932,0.4194,0.7224,1.6004,0.9291,2.6972,0.6555,1.9029,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-2, 27.0 cm",NULL,80.85,80.945,80.85,80.945,"C0018A-10H-2, 29.0 cm",NULL,80.868,80.965,80.868,80.965,"C0018A-10H-2 W, 27.0--29.0 cm",CKY000000000003857100,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,5,glass beaker,4.597,2.043,9.2675,5.0983,4.6705,5,glass beaker,4.597,2.043,7.3397,3.1789,2.7427,1.9977,1.9509,1.1044,3.0553,1.1359,0.0699,0.0315,2.6728,0.4277,0.7474,1.5287,0.8748,2.4201,0.6385,1.7665,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-2, 87.0 cm",NULL,81.378,81.545,81.378,81.545,"C0018A-10H-2, 89.0 cm",NULL,81.396,81.565,81.396,81.565,"C0018A-10H-2 W, 87.0--89.0 cm",CKY000000000003857200,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,15,glass beaker,4.558,2.073,8.9595,4.7896,4.4015,15,glass beaker,4.558,2.073,7.1817,3.0196,2.6237,1.8423,1.7991,0.9175,2.7166,0.9466,0.0645,0.0291,2.5592,0.4186,0.7199,1.6202,0.9421,2.7893,0.6623,1.9609,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-3, 21.0 cm",NULL,82.039,82.295,82.039,82.295,"C0018A-10H-3, 23.0 cm",NULL,82.056,82.315,82.056,82.315,"C0018A-10H-3 W, 21.0--23.0 cm",CKY000000000003858400,PP,NULL,5,screaton333,NULL,CKY,2010-12-16T13:54:44Z,34,glass beaker,4.692,2.125,10.9153,5.9827,6.2233,34,glass beaker,4.692,2.125,8.4513,3.5294,3.7593,2.5534,2.4936,1.3641,3.8577,1.4044,0.0894,0.0403,3.6699,0.4103,0.6958,1.6132,0.9513,2.6903,0.6464,1.828,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-3, 88.0 cm",NULL,82.629,82.965,82.629,82.965,"C0018A-10H-3, 90.0 cm",NULL,82.646,82.985,82.646,82.985,"C0018A-10H-3 W, 88.0--90.0 cm",CKY000000000003858500,PP,NULL,5,screaton333,NULL,CKY,2010-12-16T13:54:44Z,23,glass beaker,4.615,2.115,10.8075,5.8064,6.1925,23,glass beaker,4.615,2.115,8.4898,3.4988,3.8748,2.4018,2.3455,1.3459,3.6914,1.3838,0.0841,0.0379,3.7907,0.3879,0.6336,1.6775,1.0269,2.8165,0.6354,1.7427,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-4, 21.0 cm",NULL,83.32,83.75,83.32,83.75,"C0018A-10H-4, 22.0 cm",NULL,83.328,83.76,83.328,83.76,"C0018A-10H-4 WR, 21.0--22.0 cm",CKY000000000003689900,PP,NULL,2,marion333,NULL,CKY,2010-12-12T22:48:48Z,646,glass beaker,6.115,2.74,11.6604,6.0782,5.5454,646,glass beaker,6.115,2.74,9.663,4.0895,3.548,2.0698,2.0213,1.3169,3.3382,1.3495,0.0724,0.0326,3.4756,0.3732,0.5955,1.6612,1.0412,2.6392,0.6055,1.5349,kidoyo,2010-12-24T14:35:31Z
