Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001E-4H-7, 24.0 cm",NULL,30.456,30.905,30.456,30.905,"C0001E-4H-7, 25.0 cm",NULL,30.465,30.915,30.465,30.915,"C0001E-4H-7 W, 24.0--25.0 cm",CKY000000000000260900,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:20:55Z,156,glass beaker,5.934,2.659,11.595,6.105635,5.661,156,glass beaker,5.934,2.659,9.445,3.965,3.511,2.227979,2.175761,1.270874,3.446635,1.306,0.07797934,0.03512583,3.433021,0.3935664,0.6489851,1.642471,0.9960499,2.701306,0.631271,1.712019,ishimori,2007-11-25T18:05:46Z
"C0001E-4H-7, 110.0 cm",NULL,31.266,31.765,31.266,31.765,"C0001E-4H-7, 111.0 cm",NULL,31.276,31.775,31.276,31.775,"C0001E-4H-7 W, 110.0--111.0 cm",CKY000000000000261000,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:20:56Z,154,glass beaker,6.043,2.67,12.387,6.598516,6.344,154,glass beaker,6.043,2.67,9.98,4.202,3.937,2.494301,2.43584,1.492675,3.928516,1.532,0.08730059,0.03932459,3.849699,0.3931748,0.6479209,1.614859,0.9799373,2.57906,0.6200409,1.631862,ishimori,2007-11-25T18:05:47Z
"C0001E-4H-8, 22.0 cm",NULL,31.856,32.39,31.856,32.39,"C0001E-4H-8, 23.0 cm",NULL,31.865,32.4,31.865,32.4,"C0001E-4H-8 W, 22.0--23.0 cm",CKY000000000000261100,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:20:57Z,162,glass beaker,5.999,2.708,11.141,5.872424,5.142,162,glass beaker,5.999,2.708,9.172,3.912,3.173,2.040415,1.992592,1.171831,3.164424,1.204,0.07141456,0.03216872,3.101585,0.3968134,0.6578618,1.62494,0.9801423,2.646785,0.6296857,1.700409,ishimori,2007-11-25T18:05:47Z
"C0001E-5H-1, 24.0 cm",NULL,32.819,32.84,32.819,32.84,"C0001E-5H-1, 25.0 cm",NULL,32.828,32.85,32.828,32.85,"C0001E-5H-1 W, 24.0--25.0 cm",CKY000000000000261200,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:20:58Z,121,glass beaker,6.069,2.709,12.415,6.630159,6.346,121,glass beaker,6.069,2.709,9.926,4.152,3.857,2.579275,2.518823,1.402336,3.921159,1.443,0.09027468,0.04066427,3.766726,0.406441,0.6847525,1.618399,0.9606155,2.686037,0.642367,1.796162,ishimori,2007-11-25T18:05:49Z
"C0001E-5H-1, 95.0 cm",NULL,33.465,33.55,33.465,33.55,"C0001E-5H-1, 96.0 cm",NULL,33.474,33.56,33.474,33.56,"C0001E-5H-1 W, 95.0--96.0 cm",CKY000000000000261300,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:20:59Z,138,glass beaker,5.99,2.626,11.865,6.262295,5.875,138,glass beaker,5.99,2.626,9.637,4.044,3.647,2.308808,2.254696,1.3816,3.636295,1.418,0.08080835,0.03640016,3.566192,0.3929886,0.6474156,1.615655,0.9807212,2.581205,0.6200529,1.631945,ishimori,2007-11-25T18:05:50Z
"C0001E-5H-2, 24.0 cm",NULL,34.203,34.36,34.203,34.36,"C0001E-5H-2, 25.0 cm",NULL,34.212,34.37,34.212,34.37,"C0001E-5H-2 W, 24.0--25.0 cm",CKY000000000000261400,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:21:00Z,182,glass beaker,6.113,2.799,10.898,5.639282,4.785,182,glass beaker,6.113,2.799,9.126,3.875,3.013,1.836269,1.793232,1.04705,2.840282,1.076,0.06426948,0.02895022,2.948731,0.3837554,0.6227322,1.684692,1.038182,2.816228,0.6313571,1.712652,ishimori,2007-11-25T18:05:50Z
"C0001E-5H-2, 93.0 cm",NULL,34.832,35.05,34.832,35.05,"C0001E-5H-2, 94.0 cm",NULL,34.841,35.06,34.841,35.06,"C0001E-5H-2 W, 93.0--94.0 cm",CKY000000000000261500,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:21:01Z,177,glass beaker,5.988,2.679,11.332,5.9562,5.344,177,glass beaker,5.988,2.679,9.298,3.931,3.31,2.1078,2.0584,1.2188,3.2772,1.252,0.0738,0.0332,3.2362,0.3944,0.6513,1.6307,0.9875,2.6552,0.6281,1.6889,fuway,2010-08-17T00:50:51Z
"C0001E-5H-3, 20.0 cm",NULL,35.547,35.835,35.547,35.835,"C0001E-5H-3, 21.0 cm",NULL,35.556,35.845,35.556,35.845,"C0001E-5H-3 W, 20.0--21.0 cm",CKY000000000000261600,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:52Z,150,glass beaker,6.111,2.68,11.207,5.892489,5.096,150,glass beaker,6.111,2.68,9.253,3.947,3.142,2.024871,1.977413,1.235076,3.212489,1.267,0.07087052,0.03192366,3.071129,0.3973451,0.6593244,1.586309,0.9559969,2.486591,0.6155391,1.601045,hayashikz,2007-11-30T18:57:34Z
"C0001E-5H-3, 54.0 cm",NULL,35.856,36.175,35.856,36.175,"C0001E-5H-3, 55.0 cm",NULL,35.865,36.185,35.865,36.185,"C0001E-5H-3 WR, 54.0--55.0 cm",CKY000000000000247800,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T03:03:07Z,142,glass beaker,6.096,2.792,11.469,5.963463,5.373,142,glass beaker,6.096,2.792,9.509,4.012,3.413,2.031088,1.983484,1.187978,3.171463,1.22,0.07108814,0.03202168,3.341912,0.3780175,0.6077624,1.694171,1.053745,2.813108,0.6254163,1.66963,hayashikz,2007-11-30T18:30:35Z
"C0001E-5H-3, 100.0 cm",NULL,36.275,36.635,36.275,36.635,"C0001E-5H-3, 101.0 cm",NULL,36.284,36.645,36.284,36.645,"C0001E-5H-3 W, 100.0--101.0 cm",CKY000000000000261700,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:53Z,143,glass beaker,5.963,2.679,12.124,6.562993,6.161,143,glass beaker,5.963,2.679,9.597,4.047,3.634,2.618653,2.557278,1.326715,3.883993,1.368,0.09165292,0.0412851,3.542347,0.425037,0.7392423,1.586254,0.9120375,2.670014,0.6584147,1.927526,hayashikz,2007-11-30T18:59:58Z
"C0001E-5H-4, 0.0 cm",NULL,36.539,36.925,36.539,36.925,"C0001E-5H-4, 1.0 cm",NULL,36.549,36.935,36.549,36.935,"C0001E-5H-4 WR, 0.0--1.0 cm",CKY000000000000234400,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T05:25:09Z,199,glass beaker,6.006,2.699,9.532,4.697204,3.526,199,glass beaker,6.006,2.699,8.431,3.601,2.425,1.140933,1.114192,0.8840123,1.998204,0.902,0.03993267,0.01798769,2.385067,0.3235771,0.478365,1.764584,1.193605,2.698002,0.5575966,1.260381,ishimori,2007-11-22T03:17:01Z
"C0001E-5H-5, 24.0 cm",NULL,36.954,37.38,36.954,37.38,"C0001E-5H-5, 25.0 cm",NULL,36.963,37.39,36.963,37.39,"C0001E-5H-5 W, 24.0--25.0 cm",CKY000000000000261800,PP,NULL,5,akopf315,missing sample,CKY,2007-11-21T18:24:53Z,197,glass beaker,6.036,2.69,12.253,6.668666,6.217,197,glass beaker,6.036,2.69,9.651,4.078,3.615,2.696373,2.633177,1.34549,3.978666,1.388,0.09437313,0.04251042,3.520627,0.4337097,0.7658787,1.562584,0.8848762,2.616614,0.661824,1.95704,hayashikz,2007-12-02T16:57:14Z
"C0001E-5H-5, 102.0 cm",NULL,37.664,38.16,37.664,38.16,"C0001E-5H-5, 103.0 cm",NULL,37.673,38.17,37.673,38.17,"C0001E-5H-5 W, 102.0--103.0 cm",CKY000000000000261900,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:53Z,107,glass beaker,6.084,2.677,11.846,6.341082,5.762,107,glass beaker,6.084,2.677,9.569,4.074,3.485,2.359586,2.304283,1.359799,3.664082,1.397,0.08258556,0.0372007,3.402414,0.4095081,0.6935033,1.572563,0.9285858,2.502144,0.628884,1.694576,hayashikz,2007-11-30T19:05:14Z
"C0001E-5H-6, 25.0 cm",NULL,38.411,38.98,38.411,38.98,"C0001E-5H-6, 26.0 cm",NULL,38.42,38.99,38.42,38.99,"C0001E-5H-6 W, 25.0--26.0 cm",CKY000000000000262000,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:54Z,130,glass beaker,6.116,2.721,11.711,6.042563,5.595,130,glass beaker,6.116,2.721,9.774,4.114,3.658,2.007254,1.960209,1.361354,3.321563,1.393,0.07025394,0.03164592,3.587746,0.3587585,0.5594749,1.684448,1.080138,2.635424,0.5901465,1.439896,hayashikz,2007-11-30T19:05:14Z
"C0001E-5H-6, 60.0 cm",NULL,38.73,39.33,38.73,39.33,"C0001E-5H-6, 61.0 cm",NULL,38.739,39.34,38.739,39.34,"C0001E-5H-6 WR, 60.0--61.0 cm",CKY000000000000246600,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T02:16:19Z,133,glass beaker,6.022,2.692,11.901,6.130075,5.879,133,glass beaker,6.022,2.692,9.852,4.09,3.83,2.123316,2.073551,1.364524,3.438075,1.398,0.07431612,0.03347573,3.755684,0.3611696,0.5653607,1.709969,1.09238,2.752376,0.6031139,1.519614,hayashikz,2007-11-30T18:27:41Z
"C0001E-5H-6, 89.0 cm",NULL,38.994,39.62,38.994,39.62,"C0001E-5H-6, 90.0 cm",NULL,39.003,39.63,39.003,39.63,"C0001E-5H-6 W, 89.0--90.0 cm",CKY000000000000262100,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:54Z,159,glass beaker,6.088,2.772,11.313,5.819029,5.225,159,glass beaker,6.088,2.772,9.483,3.997,3.395,1.896373,1.851927,1.195102,3.047029,1.225,0.06637311,0.0298978,3.328627,0.3629422,0.5697163,1.714785,1.092417,2.785224,0.6077811,1.549597,hayashikz,2007-11-30T19:05:15Z
"C0001E-5H-7, 24.0 cm",NULL,39.841,40.55,39.841,40.55,"C0001E-5H-7, 25.0 cm",NULL,39.85,40.56,39.85,40.56,"C0001E-5H-7 W, 24.0--25.0 cm",CKY000000000000262200,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:54Z,151,glass beaker,5.999,2.718,12.186,6.44889,6.187,151,glass beaker,5.999,2.718,9.865,4.138,3.866,2.405181,2.34881,1.38208,3.73089,1.42,0.08418141,0.03791955,3.781819,0.3887476,0.6359854,1.658317,1.01365,2.736323,0.6295575,1.699474,hayashikz,2007-11-30T19:09:13Z
"C0001E-5H-7, 115.0 cm",NULL,40.67,41.46,40.67,41.46,"C0001E-5H-7, 116.0 cm",NULL,40.679,41.47,40.679,41.47,"C0001E-5H-7 W, 115.0--116.0 cm",CKY000000000000262300,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:55Z,163,glass beaker,6.086,2.738,11.307,5.883506,5.221,163,glass beaker,6.086,2.738,9.357,3.942,3.271,2.020725,1.973365,1.172142,3.145506,1.204,0.07072544,0.03185831,3.200275,0.387038,0.6314225,1.659828,1.017412,2.73028,0.6273599,1.683555,hayashikz,2007-11-30T19:09:13Z
"C0001E-5H-8, 23.0 cm",NULL,41.23,42.075,41.23,42.075,"C0001E-5H-8, 24.0 cm",NULL,41.239,42.085,41.239,42.085,"C0001E-5H-8 W, 23.0--24.0 cm",CKY000000000000262400,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:55Z,185,glass beaker,5.861,2.618,11.43,5.909511,5.569,185,glass beaker,5.861,2.618,9.481,3.969,3.62,2.019689,1.972353,1.319158,3.291511,1.351,0.07068917,0.03184197,3.549311,0.3626664,0.569037,1.691928,1.078323,2.690588,0.5992241,1.49516,hayashikz,2007-11-30T19:09:13Z
"C0001E-6H-1, 27.0 cm",NULL,42.351,42.37,42.351,42.37,"C0001E-6H-1, 28.0 cm",NULL,42.36,42.38,42.36,42.38,"C0001E-6H-1 W, 27.0--28.0 cm",CKY000000000000262500,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:55Z,160,glass beaker,6.045,2.676,11.246,5.717547,5.201,160,glass beaker,6.045,2.676,9.535,4.014,3.49,1.773057,1.731501,1.310046,3.041547,1.338,0.06205704,0.02795362,3.427943,0.340907,0.5172365,1.709985,1.127039,2.616658,0.5692829,1.32171,hayashikz,2007-11-30T19:09:14Z
"C0001E-6H-1, 92.0 cm",NULL,42.954,43.02,42.954,43.02,"C0001E-6H-1, 93.0 cm",NULL,42.964,43.03,42.964,43.03,"C0001E-6H-1 W, 92.0--93.0 cm",CKY000000000000262600,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:56Z,122,glass beaker,5.971,2.701,10.559,5.401922,4.588,122,glass beaker,5.971,2.701,8.934,3.784,2.963,1.683938,1.64447,1.056451,2.700922,1.083,0.05893787,0.02654859,2.904062,0.3670309,0.579856,1.698679,1.075211,2.748884,0.6088553,1.556598,hayashikz,2007-11-30T19:13:24Z
"C0001E-6H-1, 95.0 cm",NULL,42.982,43.05,42.982,43.05,"C0001E-6H-1, 96.5 cm",NULL,42.996,43.065,42.996,43.065,"C0001E-6H-1 WR, 95.0--96.5 cm",CKY000000000000248800,PP,NULL,8,hassy315,NULL,CKY,2007-11-21T06:49:39Z,171,glass beaker,5.985,2.681,10.816,5.556386,4.831,171,glass beaker,5.985,2.681,9.068,3.816,3.083,1.811399,1.768944,1.106442,2.875386,1.135,0.06339901,0.02855811,3.019601,0.3749532,0.5998803,1.680122,1.050155,2.729109,0.6152023,1.598768,ishimori,2007-11-25T18:05:40Z
"C0001E-6H-2, 24.0 cm",NULL,43.628,43.745,43.628,43.745,"C0001E-6H-2, 25.0 cm",NULL,43.637,43.755,43.637,43.755,"C0001E-6H-2 W, 24.0--25.0 cm",CKY000000000000262700,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:56Z,178,glass beaker,6.07,2.773,12.894,6.875645,6.824,178,glass beaker,6.07,2.773,10.287,4.28,4.217,2.701554,2.638237,1.464408,4.102645,1.507,0.09455448,0.04259211,4.122445,0.3958902,0.6553281,1.663317,1.004826,2.815094,0.6430576,1.801572,hayashikz,2007-11-30T19:13:24Z
"C0001E-6H-2, 113.0 cm",NULL,44.454,44.635,44.454,44.635,"C0001E-6H-2, 114.0 cm",NULL,44.463,44.645,44.463,44.645,"C0001E-6H-2 W, 113.0--114.0 cm",CKY000000000000262800,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:56Z,139,glass beaker,6.097,2.688,11.154,5.866249,5.057,139,glass beaker,6.097,2.688,9.145,3.866,3.048,2.081865,2.033072,1.145178,3.178249,1.178,0.07286534,0.03282223,2.975135,0.4116799,0.699755,1.591128,0.9360922,2.597967,0.6396828,1.775333,hayashikz,2007-11-30T19:13:24Z
"C0001E-6H-3, 24.0 cm",NULL,44.942,45.16,44.942,45.16,"C0001E-6H-3, 25.0 cm",NULL,44.951,45.17,44.951,45.17,"C0001E-6H-3 W, 24.0--25.0 cm",CKY000000000000262900,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:57Z,146,glass beaker,6.07,2.781,12.181,6.457982,6.111,146,glass beaker,6.07,2.781,9.881,4.168,3.811,2.38342,2.327558,1.349424,3.676982,1.387,0.08341975,0.03757647,3.72758,0.3900212,0.6394014,1.661961,1.013761,2.76235,0.6330078,1.724854,hayashikz,2007-11-30T19:13:25Z
"C0001E-6H-3, 30.0 cm",NULL,44.997,45.22,44.997,45.22,"C0001E-6H-3, 31.5 cm",NULL,45.011,45.235,45.011,45.235,"C0001E-6H-3 WR, 30.0--31.5 cm",CKY000000000000249300,PP,NULL,8,hassy315,NULL,CKY,2007-11-21T07:15:33Z,141,glass beaker,6.013,2.714,10.824,5.653907,4.811,141,glass beaker,6.013,2.714,8.966,3.804,2.953,1.925389,1.880262,1.059645,2.939907,1.09,0.06738865,0.03035525,2.885611,0.4002055,0.6672377,1.636446,0.9815315,2.723187,0.6395652,1.774427,ishimori,2007-11-25T18:05:42Z
"C0001E-6H-3, 100.0 cm",NULL,45.647,45.92,45.647,45.92,"C0001E-6H-3, 101.0 cm",NULL,45.657,45.93,45.657,45.93,"C0001E-6H-3 W, 100.0--101.0 cm",CKY000000000000263000,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:57Z,191,glass beaker,6.066,2.767,11.796,6.233073,5.73,191,glass beaker,6.066,2.767,9.517,3.964,3.451,2.361658,2.306307,1.159767,3.466073,1.197,0.0826581,0.03723338,3.368342,0.4121567,0.7011337,1.653168,0.9718034,2.904327,0.6653947,1.988595,hayashikz,2007-11-30T19:18:18Z
"C0001E-6H-4, 0.0 cm",NULL,45.833,46.12,45.833,46.12,"C0001E-6H-4, 1.0 cm",NULL,45.842,46.13,45.842,46.13,"C0001E-6H-4 WR, 0.0--1.0 cm",CKY000000000000235200,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T06:33:12Z,119,glass beaker,6.098,2.792,11.794,6.16591,5.696,119,glass beaker,6.098,2.792,9.707,4.088,3.609,2.162694,2.112006,1.261903,3.37391,1.296,0.07569436,0.03409656,3.533306,0.3796865,0.6120881,1.688249,1.047244,2.799981,0.6259818,1.673667,ishimori,2007-11-22T03:17:01Z
"C0001E-6H-5, 24.0 cm",NULL,46.256,46.575,46.256,46.575,"C0001E-6H-5, 25.0 cm",NULL,46.265,46.585,46.265,46.585,"C0001E-6H-5 W, 24.0--25.0 cm",CKY000000000000263100,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:57Z,168,glass beaker,6.088,2.784,11.471,5.930415,5.383,168,glass beaker,6.088,2.784,9.5,3.968,3.412,2.042487,1.994616,1.151799,3.146415,1.184,0.0714871,0.0322014,3.340513,0.3794329,0.6114292,1.710836,1.061689,2.900258,0.633933,1.73174,hayashikz,2007-11-30T19:18:19Z
"C0001E-6H-5, 99.0 cm",NULL,46.952,47.325,46.952,47.325,"C0001E-6H-5, 100.0 cm",NULL,46.961,47.335,46.961,47.335,"C0001E-6H-5 W, 99.0--100.0 cm",CKY000000000000263200,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:24:58Z,131,glass beaker,6.067,2.717,11.841,6.081214,5.774,131,glass beaker,6.067,2.717,9.824,4.073,3.757,2.090155,2.041167,1.323047,3.364214,1.356,0.0731555,0.03295293,3.683845,0.3619944,0.5673843,1.7163,1.095009,2.784364,0.6067293,1.542778,hayashikz,2007-11-30T19:18:19Z
"C0001E-6H-6, 25.0 cm",NULL,47.593,48.015,47.593,48.015,"C0001E-6H-6, 26.5 cm",NULL,47.607,48.03,47.607,48.03,"C0001E-6H-6 WR, 25.0--26.5 cm",CKY000000000000251200,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T08:51:59Z,118,glass beaker,5.99,2.716,10.56,5.446665,4.57,118,glass beaker,5.99,2.716,8.876,3.77,2.886,1.745078,1.704177,1.026487,2.730665,1.054,0.06107777,0.02751251,2.824922,0.3818551,0.6177436,1.673585,1.034518,2.752028,0.6240888,1.660203,ishimori,2007-11-25T18:05:45Z
"C0001E-6H-6, 49.5 cm",NULL,47.82,48.26,47.82,48.26,"C0001E-6H-6, 51.0 cm",NULL,47.834,48.275,47.834,48.275,"C0001E-6H-6 WR, 49.5--51.0 cm",CKY000000000000250700,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T08:51:57Z,108,glass beaker,6.035,2.701,11.82,6.2207,5.785,108,glass beaker,6.035,2.701,9.685,4.095,3.65,2.212435,2.160581,1.359119,3.5197,1.394,0.07743529,0.03488076,3.572565,0.3824434,0.6192849,1.643606,1.01502,2.628588,0.6138537,1.589692,ishimori,2007-11-25T18:05:46Z
"C0001E-6H-6, 99.0 cm",NULL,48.28,48.755,48.28,48.755,"C0001E-6H-6, 100.0 cm",NULL,48.289,48.765,48.289,48.765,"C0001E-6H-6 W, 99.0--100.0 cm",CKY000000000000263400,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:29:10Z,184,glass beaker,6.06,2.729,12.19,6.466842,6.13,184,glass beaker,6.06,2.729,9.858,4.145,3.798,2.41658,2.359942,1.377901,3.737842,1.416,0.08458038,0.03809927,3.71342,0.3942219,0.6507695,1.639984,0.9934661,2.694983,0.6313647,1.712708,hayashikz,2007-11-30T19:29:54Z
"C0001E-6H-7, 24.0 cm",NULL,48.902,49.425,48.902,49.425,"C0001E-6H-7, 25.0 cm",NULL,48.912,49.435,48.912,49.435,"C0001E-6H-7 W, 24.0--25.0 cm",CKY000000000000263500,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:29:10Z,110,glass beaker,5.992,2.65,13.001,6.816976,7.009,110,glass beaker,5.992,2.65,10.47,4.297,4.478,2.622798,2.561326,1.60565,4.166976,1.647,0.091798,0.04135045,4.386202,0.3742043,0.5979656,1.682035,1.05261,2.731731,0.6146727,1.595196,hayashikz,2007-11-30T19:29:54Z
"C0001E-6H-7, 99.0 cm",NULL,49.599,50.175,49.599,50.175,"C0001E-6H-7, 100.0 cm",NULL,49.608,50.185,49.608,50.185,"C0001E-6H-7 W, 99.0--100.0 cm",CKY000000000000263600,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:29:11Z,111,glass beaker,6.065,2.702,11.547,6.073744,5.482,111,glass beaker,6.065,2.702,9.422,3.958,3.357,2.202073,2.150461,1.221283,3.371744,1.256,0.0770726,0.03471739,3.279927,0.4016915,0.6713785,1.625865,0.9727688,2.685642,0.637789,1.760822,hayashikz,2007-11-30T19:29:55Z
"C0001E-6H-8, 24.0 cm",NULL,50.212,50.835,50.212,50.835,"C0001E-6H-8, 25.0 cm",NULL,50.221,50.845,50.221,50.845,"C0001E-6H-8 W, 24.0--25.0 cm",CKY000000000000263700,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:29:11Z,166,glass beaker,6.117,2.773,12.345,6.618311,6.228,166,glass beaker,6.117,2.773,9.891,4.175,3.774,2.543005,2.483403,1.361908,3.845311,1.402,0.08900525,0.04009245,3.684995,0.4083181,0.6900974,1.619635,0.9583086,2.70576,0.6458264,1.823474,hayashikz,2007-11-30T19:29:55Z
"C0001E-6H-8, 99.0 cm",NULL,50.908,51.585,50.908,51.585,"C0001E-6H-8, 100.0 cm",NULL,50.917,51.595,50.917,51.595,"C0001E-6H-8 W, 99.0--100.0 cm",CKY000000000000263800,PP,NULL,5,akopf315,NULL,CKY,2007-11-21T18:29:11Z,175,glass beaker,6.139,2.807,13.555,7.129597,7.416,175,glass beaker,6.139,2.807,10.937,4.523,4.798,2.712953,2.649368,1.673228,4.322597,1.716,0.09495344,0.04277182,4.703047,0.3658244,0.5768502,1.715635,1.088014,2.810762,0.6129113,1.583387,hayashikz,2007-11-30T19:29:55Z
"C0001E-7H-1, 24.0 cm",NULL,51.81,51.84,51.81,51.84,"C0001E-7H-1, 25.0 cm",NULL,51.819,51.85,51.819,51.85,"C0001E-7H-1 W, 24.0--25.0 cm",CKY000000000000278300,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:07Z,13,glass cell,4.522,2.05,12.688,6.948846,8.166,13,glass cell,4.522,2.05,9.668,3.942,5.146,3.129534,3.056185,1.84266,4.898846,1.892,0.1095338,0.04933953,5.036466,0.3832395,0.6213749,1.666923,1.028092,2.733258,0.6238582,1.658572,hayashikz,2007-11-30T19:37:10Z
"C0001E-7H-1, 99.0 cm",NULL,52.467,52.59,52.467,52.59,"C0001E-7H-1, 100.0 cm",NULL,52.476,52.6,52.476,52.6,"C0001E-7H-1 W, 99.0--100.0 cm",CKY000000000000278400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:07Z,157,glass beaker,6.049,2.679,13.287,7.047527,7.238,157,glass beaker,6.049,2.679,10.653,4.425,4.604,2.729534,2.66556,1.702967,4.368527,1.746,0.09553375,0.04303322,4.508466,0.3771116,0.605424,1.656851,1.032034,2.647419,0.6101737,1.565245,hayashikz,2007-11-30T19:37:10Z
"C0001E-7H-2, 20.0 cm",NULL,53.002,53.2,53.002,53.2,"C0001E-7H-2, 21.5 cm",NULL,53.015,53.215,53.015,53.215,"C0001E-7H-2 WR, 20.0--21.5 cm",CKY000000000000252600,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T10:44:53Z,126,glass beaker,6.042,2.703,11.077,5.739864,5.035,126,glass beaker,6.042,2.703,9.209,3.88,3.167,1.935751,1.890382,1.146481,3.036864,1.177,0.06775135,0.03051862,3.099249,0.384459,0.6245873,1.657961,1.020543,2.70327,0.6224784,1.648855,fujikit,2007-12-03T01:14:27Z
"C0001E-7H-2, 24.0 cm",NULL,53.037,53.24,53.037,53.24,"C0001E-7H-2, 25.0 cm",NULL,53.045,53.25,53.045,53.25,"C0001E-7H-2 W, 24.0--25.0 cm",CKY000000000000278500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:08Z,27,glass cell,4.648,2.08,10.29,5.476032,5.642,27,glass cell,4.648,2.08,8.231,3.426,3.583,2.133679,2.083671,1.312361,3.396032,1.346,0.07467881,0.03363911,3.508321,0.3781777,0.6081765,1.661351,1.033065,2.67329,0.6135604,1.587727,fujikit,2007-12-03T01:18:09Z
"C0001E-7H-2, 99.0 cm",NULL,53.694,53.99,53.694,53.99,"C0001E-7H-2, 100.0 cm",NULL,53.702,54,53.702,54,"C0001E-7H-2 W, 99.0--100.0 cm",CKY000000000000278600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:08Z,18,glass cell,4.644,2.079,9.619,4.988526,4.975,18,glass cell,4.644,2.079,7.903,3.28,3.259,1.778238,1.736561,1.172965,2.909526,1.201,0.06223839,0.02803531,3.196762,0.3574349,0.5562624,1.709901,1.098723,2.725369,0.5968536,1.480489,hayashikz,2007-11-30T19:40:24Z
