Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0017A-1H-1, 44.0 cm",NULL,0.44,0.44,0.44,0.44,"C0017A-1H-1, 46.0 cm",NULL,0.46,0.46,0.46,0.46,"C0017A-1H-1 W, 44.0--46.0 cm",CKY000000000003526900,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:08:33Z,431,glass beaker,6.33,2.848,15.2849,8.8589,8.9549,431,glass beaker,6.33,2.848,11.0875,4.6798,4.7575,4.3496,4.2477,1.7632,6.0109,1.8318,0.1522,0.0686,4.6053,0.4857,0.9445,1.4898,0.7662,2.6119,0.7067,2.4091,fuway,2010-09-29T07:07:09Z
"C0017A-1H-2, 69.0 cm",NULL,2.09,2.09,2.09,2.09,"C0017A-1H-2, 71.0 cm",NULL,2.11,2.11,2.11,2.11,"C0017A-1H-2 W, 69.0--71.0 cm",CKY000000000003527000,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:08:54Z,122,glass beaker,5.972,2.732,15.2776,8.6878,9.3056,122,glass beaker,5.972,2.732,11.3369,4.7643,5.3649,4.0836,3.9879,1.9679,5.9558,2.0323,0.1429,0.0644,5.222,0.4388,0.782,1.5624,0.8768,2.6536,0.6696,2.0265,fuway,2010-09-29T07:07:10Z
"C0017A-1H-3, 110.0 cm",NULL,3.91,3.91,3.91,3.91,"C0017A-1H-3, 112.0 cm",NULL,3.93,3.93,3.93,3.93,"C0017A-1H-3 W, 110.0--112.0 cm",CKY000000000003527100,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:09:10Z,166,glass beaker,6.115,2.753,13.9186,7.2581,7.8036,166,glass beaker,6.115,2.753,11.5853,4.935,5.4703,2.4179,2.3612,2.1439,4.5051,2.182,0.0846,0.0381,5.3857,0.3098,0.4489,1.7322,1.1955,2.5121,0.5241,1.1014,fuway,2010-09-29T07:07:10Z
"C0017A-1H-4, 69.0 cm",NULL,4.91,4.91,4.91,4.91,"C0017A-1H-4, 71.0 cm",NULL,4.93,4.93,4.93,4.93,"C0017A-1H-4 W, 69.0--71.0 cm",CKY000000000003527200,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:09:49Z,116,glass beaker,6.073,2.733,11.817,6.1642,5.744,116,glass beaker,6.073,2.733,9.9063,4.2618,3.8333,1.98,1.9336,1.4976,3.4312,1.5288,0.0693,0.0312,3.764,0.3447,0.526,1.674,1.097,2.5134,0.5635,1.2911,fuway,2010-09-29T07:07:10Z
"C0017A-1H-5, 48.0 cm",NULL,6.12,6.12,6.12,6.12,"C0017A-1H-5, 50.0 cm",NULL,6.14,6.14,6.14,6.14,"C0017A-1H-5 W, 48.0--50.0 cm",CKY000000000003527300,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:10:15Z,413,glass beaker,6.188,2.779,12.9718,7.284,6.7838,413,glass beaker,6.188,2.779,9.8729,4.1986,3.6849,3.2113,3.136,1.369,4.505,1.4196,0.1124,0.0506,3.5725,0.4734,0.8989,1.5058,0.793,2.6096,0.6961,2.2907,fuway,2010-09-29T07:07:10Z
"C0017A-1H-5, 69.0 cm",NULL,6.33,6.33,6.33,6.33,"C0017A-1H-5, 71.0 cm",NULL,6.35,6.35,6.35,6.35,"C0017A-1H-5 W, 69.0--71.0 cm",CKY000000000003527500,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:10:44Z,400,glass beaker,6.368,2.86,14.6347,8.2755,8.2667,400,glass beaker,6.368,2.86,10.9408,4.5977,4.5728,3.8279,3.7382,1.6773,5.4155,1.7377,0.134,0.0604,4.4388,0.4631,0.8624,1.5265,0.8196,2.6464,0.6903,2.2287,fuway,2010-09-29T07:07:10Z
"C0017A-1H-5, 119.0 cm",NULL,6.83,6.83,6.83,6.83,"C0017A-1H-5, 121.0 cm",NULL,6.85,6.85,6.85,6.85,"C0017A-1H-5 W, 119.0--121.0 cm",CKY000000000003527400,PP,NULL,5,hilairy331,NULL,CKY,2010-09-27T10:10:28Z,426,glass beaker,6.257,2.819,15.6341,8.9823,9.3771,426,glass beaker,6.257,2.819,11.4334,4.7998,5.1764,4.3531,4.2511,1.9122,6.1633,1.9808,0.1524,0.0686,5.024,0.4642,0.8665,1.5214,0.8151,2.6273,0.6897,2.2231,fuway,2010-09-29T07:07:10Z
