Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0014F-1H-1, 9.0 cm",NULL,0.09,0.09,0.09,0.09,"C0014F-1H-1, 11.0 cm",NULL,0.109,0.11,0.109,0.11,"C0014F-1H-1 W, 9.0--11.0 cm",CKY000000000003271900,PP,NULL,10,yuka331,NULL,CKY,2010-09-21T02:12:48Z,201,glass beaker,6.066,2.76,11.51,6.5348,5.444,201,glass beaker,6.066,2.76,8.7593,3.7961,2.6933,2.8505,2.7837,0.9911,3.7748,1.0361,0.0998,0.045,2.5935,0.5236,1.0991,1.4422,0.6871,2.6168,0.7374,2.8087,fuway,2010-09-23T11:10:04Z
"C0014F-1H-2, 49.0 cm",NULL,0.696,0.7,0.696,0.7,"C0014F-1H-2, 51.0 cm",NULL,0.716,0.72,0.716,0.72,"C0014F-1H-2 W, 49.0--51.0 cm",CKY000000000003272000,PP,NULL,10,yuka331,NULL,CKY,2010-09-21T02:13:09Z,517,glass beaker,4.507,2.062,12.4792,7.4941,7.9722,517,glass beaker,4.507,2.062,8.4845,3.5168,3.9775,4.1396,4.0426,1.3895,5.4321,1.4548,0.1449,0.0653,3.8326,0.5193,1.0801,1.4676,0.7055,2.7583,0.7442,2.9094,fuway,2010-09-23T11:10:04Z
"C0014F-1H-3, 49.0 cm",NULL,1.695,1.705,1.695,1.705,"C0014F-1H-3, 51.0 cm",NULL,1.715,1.725,1.715,1.725,"C0014F-1H-3 W, 49.0--51.0 cm",CKY000000000003272100,PP,NULL,10,yuka331,NULL,CKY,2010-09-21T02:13:28Z,516,glass beaker,4.611,2.135,10.6237,6.1381,6.0127,516,glass beaker,4.611,2.135,7.8189,3.3455,3.2079,2.9065,2.8384,1.1647,4.0031,1.2105,0.1017,0.0458,3.1062,0.4834,0.9357,1.502,0.7759,2.667,0.7091,2.437,fuway,2010-09-23T11:10:04Z
"C0014F-1H-4, 39.0 cm",NULL,2.595,2.61,2.595,2.61,"C0014F-1H-4, 41.0 cm",NULL,2.614,2.63,2.614,2.63,"C0014F-1H-4 W, 39.0--41.0 cm",CKY000000000003272300,PP,NULL,10,yuka331,NULL,CKY,2010-09-21T02:14:02Z,445,glass beaker,6.217,2.83,10.6647,5.8158,4.4477,445,glass beaker,6.217,2.83,8.5882,3.7483,2.3712,2.1518,2.1014,0.8844,2.9858,0.9183,0.0753,0.0339,2.2959,0.4838,0.9372,1.4896,0.7689,2.596,0.7038,2.3761,fuway,2010-09-23T11:10:04Z
"C0014F-1H-4, 49.0 cm",NULL,2.694,2.71,2.694,2.71,"C0014F-1H-4, 51.0 cm",NULL,2.714,2.73,2.714,2.73,"C0014F-1H-4 W, 49.0--51.0 cm",CKY000000000003272200,PP,NULL,10,yuka331,NULL,CKY,2010-09-21T02:13:47Z,514,glass beaker,4.571,2.115,10.5755,5.822,6.0045,514,glass beaker,4.571,2.115,8.1137,3.3709,3.5427,2.5511,2.4913,1.2157,3.707,1.2559,0.0893,0.0402,3.4534,0.4249,0.7387,1.6198,0.9316,2.8407,0.6721,2.0493,fuway,2010-09-23T11:10:04Z
