leg,site,hole,sample_depth,Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,pore water chemistry; sample::refractive index nD: refractometer::number,"pore water chemistry; sample::chlorinity: titrator, potentiometric titration [mM]::number",pore water chemistry; sample::Li concentration: ICP-AES [然]::number,pore water chemistry; sample::B concentration: ICP-AES [然]::number,pore water chemistry; sample::NH4 concentration: UV-Visible spectrophotometer [mM]::number,pore water chemistry; sample::Na concentration: IC [mM]::number,pore water chemistry; sample::Mg concentration: IC [mM]::number,pore water chemistry; sample::Si concentration: ICP-AES [然]::number,pore water chemistry; sample::Si concentration: UV-Visible spectrophotometer [mM]::number,pore water chemistry; sample::PO4 concentration: UV-Visible spectrophotometer [然]::number,pore water chemistry; sample::SO4 concentration: IC [mM]::number,pore water chemistry; sample::K concentration: IC [mM]::number,pore water chemistry; sample::Ca concentration: IC [mM]::number,pore water chemistry; sample::Mn concentration: ICP-AES [然]::number,pore water chemistry; sample::Fe concentration: ICP-AES [然]::number,pore water chemistry; sample::Zn concentration: ICP-MS [nM]::number,pore water chemistry; sample::Br concentration: IC [mM]::number,pore water chemistry; sample::Rb concentration: ICP-MS [nM]::number,pore water chemistry; sample::Sr concentration: ICP-AES [然]::number,pore water chemistry; sample::Mo concentration: ICP-MS [nM]::number,pore water chemistry; sample::Cs concentration: ICP-MS [nM]::number,pore water chemistry; sample::Ba concentration: ICP-AES [然]::number,pore water chemistry; sample::U concentration: ICP-MS [nM]::number,pore water chemistry; sample::registerer,pore water chemistry; sample::registration time-stamp,"pore water chemistry::pmH: pH electrode, attached to titrator::number",pore water chemistry::alkalinity: titrator [mM]::number,pore water chemistry::alkalinity full result::file,pore water chemistry::registerer,pore water chemistry::registration time-stamp,pore water chemistry; sample::V concentration: ICP-MS [nM]::number,pore water chemistry; sample::Cu concentration: ICP-MS [nM]::number,pore water chemistry; sample::Pb concentration: ICP-MS [nM]::number,pore water chemistry::pmH full result::file,pore water chemistry::comment on measurement::text,Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],pore water chemistry::refractive index nD: refractometer::number,pore water chemistry::salinity: refractometer [permil]::number,pore water chemistry::PO4 concentration: UV-Visible spectrophotometer [然]::number,pore water chemistry::NH4 concentration: UV-Visible spectrophotometer [mM]::number,pore water chemistry::Cl concentration: IC [mM]::number,pore water chemistry::Br concentration: IC [mM]::number,pore water chemistry::NO3 concentration: IC [mM]::number,pore water chemistry::SO4 concentration: IC [mM]::number,pore water chemistry::Na concentration: IC [mM]::number,pore water chemistry::K concentration: IC [mM]::number,pore water chemistry::Mg concentration: IC [mM]::number,pore water chemistry::Ca concentration: IC [mM]::number,pore water chemistry::B concentration: ICP-AES [然]::number,pore water chemistry::Ba concentration: ICP-AES [然]::number,pore water chemistry::Fe concentration: ICP-AES [然]::number,pore water chemistry::Li concentration: ICP-AES [然]::number,pore water chemistry::Mn concentration: ICP-AES [然]::number,pore water chemistry::Si concentration: ICP-AES [然]::number,pore water chemistry::Sr concentration: ICP-AES [然]::number,"pore water chemistry, GRIND, ultrapure water::refractive index nD: refractometer::number","pore water chemistry, GRIND, ultrapure water::pmH: pH electrode, attached to titrator::number","pore water chemistry, GRIND, ultrapure water::alkalinity: titrator [mM]::number","pore water chemistry, GRIND, ultrapure water::chlorinity: titrator, potentiometric titration [mM]::number","pore water chemistry, GRIND, ultrapure water::PO4 concentration: UV-Visible spectrophotometer [然]::number","pore water chemistry, GRIND, ultrapure water::NH4 concentration: UV-Visible spectrophotometer [mM]::number","pore water chemistry, GRIND, ultrapure water::Br concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::SO4 concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::Na concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::K concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::Mg concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::Ca concentration: IC [mM]::number","pore water chemistry, GRIND, ultrapure water::B concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Ba concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Fe concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Li concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Mn concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Si concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::Sr concentration: ICP-AES [然]::number","pore water chemistry, GRIND, ultrapure water::V concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Cu concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Zn concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Rb concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Mo concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Cs concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::Pb concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::U concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, ultrapure water::comment on measurement::text","pore water chemistry, GRIND, ultrapure water::registerer","pore water chemistry, GRIND, ultrapure water::registration time-stamp","pore water chemistry, GRIND, HNO3::refractive index nD: refractometer::number","pore water chemistry, GRIND, HNO3::pmH: pH electrode, attached to titrator::number","pore water chemistry, GRIND, HNO3::alkalinity: titrator [mM]::number","pore water chemistry, GRIND, HNO3::chlorinity: titrator, potentiometric titration [mM]::number","pore water chemistry, GRIND, HNO3::PO4 concentration: UV-Visible spectrophotometer [然]::number","pore water chemistry, GRIND, HNO3::NH4 concentration: UV-Visible spectrophotometer [mM]::number","pore water chemistry, GRIND, HNO3::Br concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::SO4 concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::Na concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::K concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::Mg concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::Ca concentration: IC [mM]::number","pore water chemistry, GRIND, HNO3::B concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Ba concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Fe concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Li concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Mn concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Si concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::Sr concentration: ICP-AES [然]::number","pore water chemistry, GRIND, HNO3::V concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Cu concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Zn concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Rb concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Mo concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Cs concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::Pb concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::U concentration: ICP-MS [nM]::number","pore water chemistry, GRIND, HNO3::registerer","pore water chemistry, GRIND, HNO3::registration time-stamp","pore water chemistry::chlorinity: titrator, potentiometric titration [mM]::number",pore water chemistry::V concentration: ICP-MS [nM]::number,pore water chemistry::Cu concentration: ICP-MS [nM]::number,pore water chemistry::Zn concentration: ICP-MS [nM]::number,pore water chemistry::Rb concentration: ICP-MS [nM]::number,pore water chemistry::Mo concentration: ICP-MS [nM]::number,pore water chemistry::Cs concentration: ICP-MS [nM]::number,pore water chemistry::Pb concentration: ICP-MS [nM]::number,pore water chemistry::U concentration: ICP-MS [nM]::number,"pore water chemistry, GRIND, ultrapure water::pH: pH meter::number","pore water chemistry, GRIND, ultrapure water::As concentration: ICP-MS [nM]::number",pore water chemistry; sample::NH4 concentration: UV-Visible spectrophotometer [然]::number,pore water chemistry; sample::Na concentration: ICP-AES [mM]::number,pore water chemistry; sample::Mg concentration: ICP-AES [mM]::number,pore water chemistry; sample::K concentration: ICP-AES [mM]::number,pore water chemistry; sample::Ca concentration: ICP-AES [mM]::number,pore water chemistry; sample::Br concentration: IC [然]::number,pore water chemistry; sample::salinity: refractometer [permil]::number,pore water chemistry; sample::Na concentration: charge balance [mM]::number,pore water chemistry; sample::SO4 concentration: selected from IC without or with Cd(NO3)2 [mM]::number,pore water chemistry; sample::SO4 concentration: IC with Cd(NO3)2 [mM]::number,pore water chemistry; sample::Cl concentration: chlorinity - Br [mM]::number,pore water chemistry; sample::Rb concentration: ICP-MS [然]::number,pore water chemistry; sample::NO2 concentration: IC [mM]::number,pore water chemistry; sample::NO3 concentration: IC [mM]::number,"pore water chemistry; sample::HS concentration: spectrophotometer, 3rd party [然]::number","pore water chemistry; sample::Fe(II) concentration: spectrophotometer, 3rd party [然]::number","pore water chemistry; sample::DIC concentration: coulometer, DIC-EXIT, 3rd party [mM]::number"
331.0,C0017,C,20.282,"C0017C-1H-2, 60.0 cm",nan,20.234,20.31,20.234,20.31,"C0017C-1H-2, 70.0 cm",nan,20.33,20.41,20.33,20.41,"C0017C-1H-2 WR, 60.0--70.0 cm",CKY000000000003532900,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-27T13:25:42Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.34,5.136,"pore water chemistry/alkalinity full result/C0017C-1H-2 WR, 60.0--70.0 cm IWIC (1).pdf",katok,2010-09-30T00:14:16Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,20.282,"C0017C-1H-2, 65.0 cm",nan,20.282,20.36,20.282,20.36,"C0017C-1H-2, 65.0 cm",nan,20.282,20.36,20.282,20.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33934,545.5497415,37.57069188,429.6520906,0.210455567,468.2104047,50.93498579,527.318513,0.580384351,11.1344057,26.68256698,11.15577622,10.76120009,19.5104096,44.25383086,476.9386079,0.815764562,1738.675128,88.78488236,221.4277329,4.508074619,0.514623444,3.320882015,moriyas,2010-12-03T02:29:49Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,24.8755,"C0017C-1H-5, 115.0 cm",nan,24.827,25.085,24.827,25.085,"C0017C-1H-5, 125.0 cm",nan,24.924,25.185,24.924,25.185,"C0017C-1H-5 WR, 115.0--125.0 cm",CKY000000000003534000,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-27T13:25:43Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.41,3.205,"pore water chemistry/alkalinity full result/C0017C-1H-5 WR, 115.0--125.0 cm IWIC (1).pdf",katok,2010-09-30T00:15:37Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,24.875,"C0017C-1H-5, 120.0 cm",nan,24.875,25.135,24.875,25.135,"C0017C-1H-5, 120.0 cm",nan,24.875,25.135,24.875,25.135,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33936,546.6462237,43.15263561,447.8172324,0.0,474.0333491,53.01730528,403.701967,0.450936749,4.596783521,28.85896346,11.41343154,10.96246813,12.67510893,6.677549697,689.6652651,0.850594174,1714.567217,86.65679729,101.2504532,4.679311257,0.419563745,6.391412177,moriyas,2010-12-03T02:29:49Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,28.5,"C0017C-2H-1, 65.0 cm",nan,28.45,28.45,28.45,28.45,"C0017C-2H-1, 75.0 cm",nan,28.55,28.55,28.55,28.55,"C0017C-2H-1 WR, 65.0--75.0 cm",CKY000000000003536800,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-27T13:32:13Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.68,2.34,"pore water chemistry/alkalinity full result/C0017C-2H-1 WR, 65.0--75.0 cm IWIC (1).pdf",katok,2010-09-30T00:17:22Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,28.5,"C0017C-2H-1, 70.0 cm",nan,28.5,28.5,28.5,28.5,"C0017C-2H-1, 70.0 cm",nan,28.5,28.5,28.5,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3393,541.6622137,41.42827781,401.0026698,0.0,464.6686982,51.87400227,189.6448327,0.194063177,1.862122525,28.87437661,10.23561213,10.60197675,3.135435497,0.612073898,170.3339467,0.840081833,1587.128183,87.24104774,2315.834904,8.506956041,0.539896611,19.66709464,moriyas,2010-12-03T02:29:49Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,29.9,"C0017C-2H-2, 65.0 cm",nan,29.85,29.85,29.85,29.85,"C0017C-2H-2, 75.0 cm",nan,29.95,29.95,29.95,29.95,"C0017C-2H-2 WR, 65.0--75.0 cm",CKY000000000003535700,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-27T13:32:12Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.41,2.668,"pore water chemistry/alkalinity full result/C0017C-2H-2 WR, 65.0--75.0 cm IWIC (1).pdf",katok,2010-09-30T00:19:07Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,C,29.9,"C0017C-2H-2, 70.0 cm",nan,29.9,29.9,29.9,29.9,"C0017C-2H-2, 70.0 cm",nan,29.9,29.9,29.9,29.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33935,543.0577365,47.2558976,446.1491258,0.0,467.850546,51.74992232,183.4901481,0.190799085,2.382559359,29.14545595,11.48226584,10.44009539,0.463602284,0.665180039,254.7594752,0.864681082,1838.359256,90.87403194,155.4894976,5.557782385,0.349834988,12.72159562,moriyas,2010-12-03T02:29:49Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,63.586,"C0017D-1H-3, 80.0 cm",nan,63.537,63.62,63.537,63.62,"C0017D-1H-3, 90.0 cm",nan,63.635,63.72,63.635,63.72,"C0017D-1H-3 WR, 80.0--90.0 cm",CKY000000000003580600,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-29T10:35:11Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.27,2.984,"pore water chemistry/alkalinity full result/C0017D-1H-3 WR, 80.0--90.0 cm IWIC (1).pdf",katok,2010-09-30T00:20:32Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,63.586,"C0017D-1H-3, 85.0 cm",nan,63.586,63.67,63.586,63.67,"C0017D-1H-3, 85.0 cm",nan,63.586,63.67,63.586,63.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33936,550.0832781,41.44947123,377.8735183,0.0,462.0445361,51.7601068,732.1036256,0.792129208,0.741646278,29.49283588,9.957008359,10.96025878,6.1892744,0.956268224,276.3023729,0.857830562,1540.132149,86.89604022,430.1858922,6.666701069,0.778608288,4.090601425,moriyas,2010-12-03T02:29:50Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,66.337,"C0017D-1H-5, 80.0 cm",nan,66.288,66.435,66.288,66.435,"C0017D-1H-5, 90.0 cm",nan,66.386,66.535,66.386,66.535,"C0017D-1H-5 WR, 80.0--90.0 cm",CKY000000000003581500,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-29T10:37:34Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.36,3.118,"pore water chemistry/alkalinity full result/C0017D-1H-5 WR, 80.0--90.0 cm IWIC (1).pdf",katok,2010-09-30T00:22:05Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,66.337,"C0017D-1H-5, 85.0 cm",nan,66.337,66.485,66.337,66.485,"C0017D-1H-5, 85.0 cm",nan,66.337,66.485,66.337,66.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33937,550.1842294,39.22834656,398.4946513,0.0,470.32156,52.80145959,713.9872168,0.757108651,1.425103518,25.08590553,10.16107841,11.00281314,6.533884902,0.826647429,534.1308358,0.762911715,1505.417828,87.95393361,1098.274728,6.356590072,0.67755788,4.614845689,moriyas,2010-12-03T02:29:50Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,68.008,"C0017D-1H-6, 110.0 cm",nan,67.959,68.145,67.959,68.145,"C0017D-1H-6, 120.0 cm",nan,68.057,68.245,68.057,68.245,"C0017D-1H-6 WR, 110.0--120.0 cm",CKY000000000003582300,IWIC,nan,4.0,sebastian331,nan,CKY,2010-09-29T10:40:20Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.45,3.064,"pore water chemistry/alkalinity full result/C0017D-1H-6 WR, 110.0--120.0 cm IWIC (1).pdf",katok,2010-09-30T00:23:30Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331.0,C0017,D,68.008,"C0017D-1H-6, 115.0 cm",nan,68.008,68.195,68.008,68.195,"C0017D-1H-6, 115.0 cm",nan,68.008,68.195,68.008,68.195,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.33936,543.2690698,39.45535598,355.2274044,0.0,464.7935183,52.14844507,755.2439505,0.792866261,1.154726441,27.76742487,9.83546691,10.86796385,5.014816987,0.819655165,252.7947195,0.843931539,1461.363325,86.39465361,111.2647336,8.289338961,0.757197258,4.073514972,moriyas,2010-12-03T02:29:50Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
