Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,"bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
C0002N;1000.500,1000.5,1000.5,1000.5,C0002N;1005.500,1005.5,1005.5,1005.5,C0002N-30SMW W,CKY000000000005874700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T15:25:33Z,0.696,5.7998,0.052130238,1.729301011,hoshinoh,2014-01-09T11:37:21Z
C0002N;1010.500,1010.5,1010.5,1010.5,C0002N;1015.500,1015.5,1015.5,1015.5,C0002N-32SMW W,CKY000000000005821500,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:00:34Z,0.5179,4.3157,0.047448314,1.723897903,hoshinoh,2014-01-09T11:37:21Z
C0002N;1010.500,1010.5,1010.5,1010.5,C0002N;1015.500,1015.5,1015.5,1015.5,C0002N-32SMW W,CKY000000000005840100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-06T17:02:50Z,0.6701,5.5839,0.053515248,1.937556604,hoshinoh,2014-01-09T11:37:21Z
C0002N;1020.500,1020.5,1020.5,1020.5,C0002N;1025.500,1025.5,1025.5,1025.5,C0002N-34SMW W,CKY000000000005821900,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:02:33Z,0.4833,4.0273,0.056492674,1.660026347,hoshinoh,2014-01-09T11:37:21Z
C0002N;1020.500,1020.5,1020.5,1020.5,C0002N;1025.500,1025.5,1025.5,1025.5,C0002N-34SMW W,CKY000000000005875100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T15:48:35Z,0.5273,4.394,0.048801221,1.708078141,hoshinoh,2014-01-09T11:37:21Z
C0002N;1025.500,1025.5,1025.5,1025.5,C0002N;1030.500,1030.5,1030.5,1030.5,C0002N-35SMW W,CKY000000000006072000,CARB,NULL,2,soejimah,">4mm, hand pick",CKY,2013-11-30T13:42:05Z,0.6811,5.6756,0.052354635,1.689821557,hoshinoh,2014-01-09T11:37:21Z
C0002N;1030.500,1030.5,1030.5,1030.5,C0002N;1035.500,1035.5,1035.5,1035.5,C0002N-36SMW W,CKY000000000005822300,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:03:14Z,0.4563,3.8023,0.054704828,1.718021589,hoshinoh,2014-01-09T11:37:21Z
C0002N;1030.500,1030.5,1030.5,1030.5,C0002N;1035.500,1035.5,1035.5,1035.5,C0002N-36SMW W,CKY000000000005841300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-06T17:06:16Z,0.5568,4.6398,0.049438955,1.749777114,hoshinoh,2014-01-09T11:37:21Z
C0002N;1040.500,1040.5,1040.5,1040.5,C0002N;1045.500,1045.5,1045.5,1045.5,C0002N-39SMW W,CKY000000000005822700,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:05:36Z,0.5201,4.334,0.039929177,1.693205946,hoshinoh,2014-01-09T11:37:21Z
C0002N;1040.500,1040.5,1040.5,1040.5,C0002N;1045.500,1045.5,1045.5,1045.5,C0002N-39SMW W,CKY000000000005837600,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-06T15:42:37Z,0.5402,4.5015,0.050221721,1.751092944,hoshinoh,2014-01-09T11:37:21Z
C0002N;1045.500,1045.5,1045.5,1045.5,C0002N;1052.500,1052.5,1052.5,1052.5,C0002N-40SMW W,CKY000000000005823100,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:06:20Z,0.4301,3.584,0.055358105,1.637095967,hoshinoh,2014-01-09T11:37:21Z
C0002N;1045.500,1045.5,1045.5,1045.5,C0002N;1052.500,1052.5,1052.5,1052.5,C0002N-40SMW W,CKY000000000005854500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:19:24Z,0.4156,3.4632,0.054600684,1.645367468,hoshinoh,2014-01-09T11:37:21Z
C0002N;1052.500,1052.5,1052.5,1052.5,C0002N;1067.500,1067.5,1067.5,1067.5,C0002N-41SMW W,CKY000000000005823500,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:08:49Z,0.4691,3.909,0.053370065,1.604874396,hoshinoh,2014-01-09T11:37:21Z
C0002N;1052.500,1052.5,1052.5,1052.5,C0002N;1067.500,1067.5,1067.5,1067.5,C0002N-41SMW W,CKY000000000005854100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:16:39Z,0.4638,3.8648,0.050731974,1.623119927,hoshinoh,2014-01-09T11:37:21Z
C0002N;1067.500,1067.5,1067.5,1067.5,C0002N;1069.500,1069.5,1069.5,1069.5,C0002N-42SMW W,CKY000000000005823900,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:09:34Z,0.4624,3.8532,0.05027988,1.604671161,hoshinoh,2014-01-09T11:37:21Z
C0002N;1067.500,1067.5,1067.5,1067.5,C0002N;1069.500,1069.5,1069.5,1069.5,C0002N-42SMW W,CKY000000000005875500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T15:50:47Z,0.4555,3.7957,0.04771873,1.566082167,hoshinoh,2014-01-09T11:37:21Z
C0002N;1069.500,1069.5,1069.5,1069.5,C0002N;1070.500,1070.5,1070.5,1070.5,C0002N-43SMW W,CKY000000000005825700,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:35:57Z,0.4384,3.6532,0.051908776,1.542185696,hoshinoh,2014-01-09T11:37:21Z
C0002N;1069.500,1069.5,1069.5,1069.5,C0002N;1070.500,1070.5,1070.5,1070.5,C0002N-43SMW W,CKY000000000005875900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T15:53:07Z,0.4653,3.8773,0.050087405,1.582505516,hoshinoh,2014-01-09T11:37:21Z
C0002N;1070.500,1070.5,1070.5,1070.5,C0002N;1075.500,1075.5,1075.5,1075.5,C0002N-44SMW W,CKY000000000005826100,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:36:54Z,0.3788,3.1565,0.051841331,1.465641196,hoshinoh,2014-01-09T11:37:21Z
C0002N;1070.500,1070.5,1070.5,1070.5,C0002N;1075.500,1075.5,1075.5,1075.5,C0002N-44SMW W,CKY000000000005881500,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-07T20:51:38Z,0.416,3.4665,0.046959946,1.464601522,hoshinoh,2014-01-09T11:37:21Z
C0002N;1080.500,1080.5,1080.5,1080.5,C0002N;1085.500,1085.5,1085.5,1085.5,C0002N-46SMW W,CKY000000000005826500,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T11:39:46Z,0.424,3.5332,0.051442368,1.617838347,hoshinoh,2014-01-09T11:37:21Z
C0002N;1080.500,1080.5,1080.5,1080.5,C0002N;1085.500,1085.5,1085.5,1085.5,C0002N-46SMW W,CKY000000000005852500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:03:14Z,0.4465,3.7207,0.053352733,1.684912829,hoshinoh,2014-01-09T11:37:21Z
C0002N;1090.500,1090.5,1090.5,1090.5,C0002N;1095.500,1095.5,1095.5,1095.5,C0002N-48SMW W,CKY000000000005826900,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T11:42:22Z,0.4417,3.6807,0.055204379,1.566468781,hoshinoh,2014-01-09T11:37:21Z
C0002N;1090.500,1090.5,1090.5,1090.5,C0002N;1095.500,1095.5,1095.5,1095.5,C0002N-48SMW W,CKY000000000005876900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T16:02:51Z,0.4199,3.499,0.054378467,1.538568508,hoshinoh,2014-01-09T11:37:21Z
C0002N;1100.500,1100.5,1100.5,1100.5,C0002N;1105.500,1105.5,1105.5,1105.5,C0002N-50SMW W,CKY000000000005827300,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-11T15:26:08Z,0.3962,3.3015,0.055190817,1.50436573,hoshinoh,2014-01-09T11:37:21Z
C0002N;1100.500,1100.5,1100.5,1100.5,C0002N;1105.500,1105.5,1105.5,1105.5,C0002N-50SMW W,CKY000000000005877300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T16:06:44Z,0.3756,3.1299,0.051576871,1.537309029,hoshinoh,2014-01-09T11:37:21Z
C0002N;1110.500,1110.5,1110.5,1110.5,C0002N;1115.500,1115.5,1115.5,1115.5,C0002N-52SMW W,CKY000000000005827700,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T11:50:59Z,0.4358,3.6315,0.048829249,1.54205105,hoshinoh,2014-01-09T11:37:21Z
C0002N;1110.500,1110.5,1110.5,1110.5,C0002N;1115.500,1115.5,1115.5,1115.5,C0002N-52SMW W,CKY000000000005852100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:00:04Z,0.424,3.5332,0.047033284,1.573791929,hoshinoh,2014-01-09T11:37:21Z
C0002N;1120.500,1120.5,1120.5,1120.5,C0002N;1125.500,1125.5,1125.5,1125.5,C0002N-54SMW W,CKY000000000005828100,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T11:57:42Z,0.3565,2.9707,0.051163456,1.398730537,hoshinoh,2014-01-09T11:37:21Z
C0002N;1120.500,1120.5,1120.5,1120.5,C0002N;1125.500,1125.5,1125.5,1125.5,C0002N-54SMW W,CKY000000000005857700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:39:30Z,0.339,2.8249,0.048303187,1.391311442,hoshinoh,2014-01-09T11:37:21Z
C0002N;1130.500,1130.5,1130.5,1130.5,C0002N;1135.500,1135.5,1135.5,1135.5,C0002N-57SMW W,CKY000000000005828500,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T11:58:37Z,0.4137,3.4474,0.047679452,1.347196508,hoshinoh,2014-01-09T11:37:21Z
C0002N;1130.500,1130.5,1130.5,1130.5,C0002N;1135.500,1135.5,1135.5,1135.5,C0002N-57SMW W,CKY000000000005857300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:37:22Z,0.3968,3.3065,0.046028813,1.396190142,hoshinoh,2014-01-09T11:37:21Z
C0002N;1140.500,1140.5,1140.5,1140.5,C0002N;1145.500,1145.5,1145.5,1145.5,C0002N-59SMW W,CKY000000000005828900,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:00:15Z,0.4124,3.4365,0.049295179,1.535422342,hoshinoh,2014-01-09T11:37:21Z
C0002N;1140.500,1140.5,1140.5,1140.5,C0002N;1145.500,1145.5,1145.5,1145.5,C0002N-59SMW W,CKY000000000005856100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:30:28Z,0.476,3.9665,0.051117056,1.687639801,hoshinoh,2014-01-09T11:37:21Z
C0002N;1140.500,1140.5,1140.5,1140.5,C0002N;1140.500,1140.5,1140.5,1140.5,C0002N-77LMW W,CKY000000000006135900,CARB,NULL,20,hitomiy,NULL,CKY,2013-12-14T17:58:50Z,0.3263,2.7191,0.00527004,11.45423649,hoshinoh,2014-01-09T11:37:21Z
C0002N;1150.500,1150.5,1150.5,1150.5,C0002N;1155.500,1155.5,1155.5,1155.5,C0002N-61SMW W,CKY000000000005829300,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:00:15Z,0.5328,4.4398,0.0543658,1.707910873,hoshinoh,2014-01-09T11:37:21Z
C0002N;1150.500,1150.5,1150.5,1150.5,C0002N;1155.500,1155.5,1155.5,1155.5,C0002N-61SMW W,CKY000000000005842200,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-06T17:09:11Z,0.4243,3.5357,0.051674944,1.691288781,hoshinoh,2014-01-09T11:37:21Z
C0002N;1160.500,1160.5,1160.5,1160.5,C0002N;1165.500,1165.5,1165.5,1165.5,C0002N-63SMW W,CKY000000000005829700,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:05:14Z,0.4516,3.7632,0.04975288,1.710997403,hoshinoh,2014-01-09T11:37:21Z
C0002N;1160.500,1160.5,1160.5,1160.5,C0002N;1165.500,1165.5,1165.5,1165.5,C0002N-63SMW W,CKY000000000005856900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:35:12Z,0.5551,4.6256,0.048298544,1.917145883,hoshinoh,2014-01-09T11:37:21Z
C0002N;1170.500,1170.5,1170.5,1170.5,C0002N;1175.500,1175.5,1175.5,1175.5,C0002N-65SMW W,CKY000000000005830100,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:05:14Z,0.5137,4.2807,0.04988945,1.719071194,hoshinoh,2014-01-09T11:37:21Z
C0002N;1170.500,1170.5,1170.5,1170.5,C0002N;1175.500,1175.5,1175.5,1175.5,C0002N-65SMW W,CKY000000000005856500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:32:48Z,0.533,4.4415,0.048815185,1.78381282,hoshinoh,2014-01-09T11:37:21Z
C0002N;1180.500,1180.5,1180.5,1180.5,C0002N;1185.500,1185.5,1185.5,1185.5,C0002N-67SMW W,CKY000000000005830500,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:12:26Z,0.4782,3.9848,0.052262002,1.860778556,hoshinoh,2014-01-09T11:37:21Z
C0002N;1180.500,1180.5,1180.5,1180.5,C0002N;1185.500,1185.5,1185.5,1185.5,C0002N-67SMW W,CKY000000000005853300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:12:06Z,0.3799,3.1657,0.052377997,1.827839385,hoshinoh,2014-01-09T11:37:21Z
C0002N;1190.500,1190.5,1190.5,1190.5,C0002N;1195.500,1195.5,1195.5,1195.5,C0002N-69SMW W,CKY000000000005830900,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:12:26Z,0.7361,6.1339,0.046366175,1.952905165,hoshinoh,2014-01-09T11:37:21Z
C0002N;1190.500,1190.5,1190.5,1190.5,C0002N;1195.500,1195.5,1195.5,1195.5,C0002N-69SMW W,CKY000000000005853700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:14:24Z,0.5392,4.4932,0.048303338,1.847840643,hoshinoh,2014-01-09T11:37:21Z
C0002N;1200.500,1200.5,1200.5,1200.5,C0002N;1205.500,1205.5,1205.5,1205.5,C0002N-71SMW W,CKY000000000005831300,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:12:26Z,0.4488,3.7399,0.046594114,1.736191282,hoshinoh,2014-01-09T11:37:21Z
C0002N;1200.500,1200.5,1200.5,1200.5,C0002N;1205.500,1205.5,1205.5,1205.5,C0002N-71SMW W,CKY000000000005852900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-07T00:08:59Z,0.6277,5.2306,0.047813108,1.881250083,hoshinoh,2014-01-09T11:37:21Z
C0002N;1210.500,1210.5,1210.5,1210.5,C0002N;1215.500,1215.5,1215.5,1215.5,C0002N-73SMW W,CKY000000000005831700,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-06T12:12:27Z,0.4654,3.8782,0.039240367,1.664472334,hoshinoh,2014-01-09T11:37:21Z
C0002N;1210.500,1210.5,1210.5,1210.5,C0002N;1215.500,1215.5,1215.5,1215.5,C0002N-73SMW W,CKY000000000005838000,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-06T15:45:55Z,0.5186,4.3215,0.0480571,1.77847572,hoshinoh,2014-01-09T11:37:21Z
C0002N;1218.500,1218.5,1218.5,1218.5,C0002N;1225.500,1225.5,1225.5,1225.5,C0002N-81SMW W,CKY000000000005817000,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-06T09:55:54Z,0.5818,4.8481,0.047376008,1.869534826,hoshinoh,2014-01-09T11:37:21Z
C0002N;1218.500,1218.5,1218.5,1218.5,C0002N;1225.500,1225.5,1225.5,1225.5,C0002N-81SMW W,CKY000000000005895500,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T15:05:11Z,1.1534,9.6113,0.049100825,2.698442823,hoshinoh,2014-01-09T11:37:21Z
C0002N;1225.500,1225.5,1225.5,1225.5,C0002N;1230.500,1230.5,1230.5,1230.5,C0002N-82SMW W,CKY000000000006071600,CARB,NULL,2,moriyas,">4mm, hand pick",CKY,2013-11-30T19:07:57Z,0.2865,2.3875,0.022344471,1.059940748,hoshinoh,2014-01-09T11:37:21Z
C0002N;1225.500,1225.5,1225.5,1225.5,C0002N;1230.500,1230.5,1230.5,1230.5,C0002N-82SMW W,CKY000000000006072800,CARB,NULL,2,soejimah,">4mm, hand pick, DICAs",CKY,2013-11-30T13:52:31Z,0.5163,4.3026,0.050444566,1.824806387,hoshinoh,2014-01-09T11:37:21Z
C0002N;1230.500,1230.5,1230.5,1230.5,C0002N;1235.500,1235.5,1235.5,1235.5,C0002N-83SMW W,CKY000000000005886100,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T02:17:27Z,0.3937,3.2807,0.053654622,1.584718738,hoshinoh,2014-01-09T11:37:21Z
C0002N;1230.500,1230.5,1230.5,1230.5,C0002N;1235.500,1235.5,1235.5,1235.5,C0002N-83SMW W,CKY000000000005894100,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-08T12:46:01Z,0.463,3.8582,0.050463162,1.462564677,hoshinoh,2014-01-09T11:37:21Z
C0002N;1240.500,1240.5,1240.5,1240.5,C0002N;1245.500,1245.5,1245.5,1245.5,C0002N-85SMW W,CKY000000000005887300,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:20:38Z,0.506,4.2165,0.047527094,1.568760997,hoshinoh,2014-01-09T11:37:21Z
C0002N;1240.500,1240.5,1240.5,1240.5,C0002N;1245.500,1245.5,1245.5,1245.5,C0002N-85SMW W,CKY000000000005922700,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-09T14:53:10Z,0.7761,6.4672,0.044152486,1.938495561,hoshinoh,2014-01-09T11:37:21Z
C0002N;1250.500,1250.5,1250.5,1250.5,C0002N;1255.500,1255.5,1255.5,1255.5,C0002N-87SMW W,CKY000000000005886900,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T02:18:30Z,0.7412,6.1764,0.039619517,2.003489541,hoshinoh,2014-01-09T11:37:21Z
C0002N;1250.500,1250.5,1250.5,1250.5,C0002N;1255.500,1255.5,1255.5,1255.5,C0002N-87SMW W,CKY000000000005887700,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:21:41Z,0.5401,4.5007,0.046821973,1.62071498,hoshinoh,2014-01-09T11:37:21Z
C0002N;1260.500,1260.5,1260.5,1260.5,C0002N;1265.500,1265.5,1265.5,1265.5,C0002N-89SMW W,CKY000000000005889700,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:26:55Z,0.4778,3.9815,0.050155486,1.500615801,hoshinoh,2014-01-09T11:37:21Z
C0002N;1260.500,1260.5,1260.5,1260.5,C0002N;1265.500,1265.5,1265.5,1265.5,C0002N-89SMW W,CKY000000000005923100,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-09T14:54:46Z,0.5387,4.489,0.048306562,1.705019771,hoshinoh,2014-01-09T11:37:21Z
C0002N;1270.500,1270.5,1270.5,1270.5,C0002N;1275.500,1275.5,1275.5,1275.5,C0002N-91SMW W,CKY000000000005890100,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T02:28:09Z,0.5327,4.439,0.047048423,1.728618909,hoshinoh,2014-01-09T11:37:21Z
C0002N;1270.500,1270.5,1270.5,1270.5,C0002N;1275.500,1275.5,1275.5,1275.5,C0002N-91SMW W,CKY000000000005890500,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:28:51Z,0.5134,4.2782,0.048040009,1.524356392,hoshinoh,2014-01-09T11:37:21Z
C0002N;1280.500,1280.5,1280.5,1280.5,C0002N;1285.500,1285.5,1285.5,1285.5,C0002N-93SMW W,CKY000000000005888500,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:23:41Z,0.4104,3.4199,0.048867892,1.448891031,hoshinoh,2014-01-09T11:37:21Z
C0002N;1280.500,1280.5,1280.5,1280.5,C0002N;1285.500,1285.5,1285.5,1285.5,C0002N-93SMW W,CKY000000000005889300,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T02:26:10Z,0.5799,4.8323,0.046622277,1.717757342,hoshinoh,2014-01-09T11:37:21Z
C0002N;1290.500,1290.5,1290.5,1290.5,C0002N;1295.500,1295.5,1295.5,1295.5,C0002N-95SMW W,CKY000000000005888900,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-08T02:24:47Z,0.5517,4.5973,0.044273665,1.550326804,hoshinoh,2014-01-09T11:37:21Z
C0002N;1290.500,1290.5,1290.5,1290.5,C0002N;1295.500,1295.5,1295.5,1295.5,C0002N-95SMW W,CKY000000000005923500,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-09T14:56:25Z,0.6738,5.6148,0.047500568,1.914699494,hoshinoh,2014-01-09T11:37:21Z
C0002N;1300.500,1300.5,1300.5,1300.5,C0002N;1305.500,1305.5,1305.5,1305.5,C0002N-97SMW W,CKY000000000005844900,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-06T18:38:45Z,0.5219,4.349,0.051588389,1.486863622,hoshinoh,2014-01-09T11:37:21Z
C0002N;1300.500,1300.5,1300.5,1300.5,C0002N;1305.500,1305.5,1305.5,1305.5,C0002N-97SMW W,CKY000000000005888100,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2013-11-08T02:22:39Z,0.5473,4.5607,0.045404876,1.608960564,hoshinoh,2014-01-09T11:37:21Z
C0002N;1310.500,1310.5,1310.5,1310.5,C0002N;1315.500,1315.5,1315.5,1315.5,C0002N-99SMW W,CKY000000000005847100,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-06T19:31:00Z,0.449,3.7415,0.04898007,1.517485406,hoshinoh,2014-01-09T11:37:21Z
C0002N;1310.500,1310.5,1310.5,1310.5,C0002N;1315.500,1315.5,1315.5,1315.5,C0002N-99SMW W,CKY000000000005894500,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-08T12:47:56Z,0.6178,5.1481,0.044641806,1.747527973,hoshinoh,2014-01-09T11:37:21Z
C0002N;1320.500,1320.5,1320.5,1320.5,C0002N;1325.500,1325.5,1325.5,1325.5,C0002N-101SMW W,CKY000000000005849600,CARB,NULL,2,fuway,">4mm, bulk, Shared w/PMAG, XRD, XRF",CKY,2014-01-13T17:19:26Z,0.6405,5.3373,0.049355212,1.650637018,hoshinoh,2014-01-09T11:37:21Z
C0002N;1320.500,1320.5,1320.5,1320.5,C0002N;1325.500,1325.5,1325.5,1325.5,C0002N-101SMW W,CKY000000000005935300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-10T02:18:55Z,0.6148,5.1231,0.048500677,1.655170798,hoshinoh,2014-01-09T11:37:21Z
C0002N;1330.500,1330.5,1330.5,1330.5,C0002N;1335.500,1335.5,1335.5,1335.5,C0002N-105SMW W,CKY000000000005850300,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-06T21:49:58Z,0.4826,4.0215,0.048764103,1.577751081,hoshinoh,2014-01-09T11:37:21Z
C0002N;1330.500,1330.5,1330.5,1330.5,C0002N;1335.500,1335.5,1335.5,1335.5,C0002N-105SMW W,CKY000000000005935700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-10T02:21:57Z,0.6477,5.3973,0.047289213,1.788781045,hoshinoh,2014-01-09T11:37:21Z
C0002N;1333.500,1333.5,1333.5,1333.5,C0002N;1333.500,1333.5,1333.5,1333.5,C0002N-143LMW W,CKY000000000006136200,CARB,NULL,20,hitomiy,NULL,CKY,2013-12-14T17:59:33Z,0.2805,2.3374,0.007488509,11.86673061,hoshinoh,2014-01-09T11:37:21Z
C0002N;1340.500,1340.5,1340.5,1340.5,C0002N;1345.500,1345.5,1345.5,1345.5,C0002N-107SMW W,CKY000000000005851000,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-06T22:27:03Z,0.4701,3.9173,0.05114954,1.65822265,hoshinoh,2014-01-09T11:37:21Z
C0002N;1340.500,1340.5,1340.5,1340.5,C0002N;1345.500,1345.5,1345.5,1345.5,C0002N-107SMW W,CKY000000000005924500,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-09T15:47:25Z,0.3697,3.0807,0.054266566,1.741072366,hoshinoh,2014-01-09T11:37:21Z
C0002N;1350.500,1350.5,1350.5,1350.5,C0002N;1355.500,1355.5,1355.5,1355.5,C0002N-109SMW W,CKY000000000005851700,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-06T23:16:24Z,0.3813,3.1774,0.055583106,1.554096697,hoshinoh,2014-01-09T11:37:21Z
C0002N;1350.500,1350.5,1350.5,1350.5,C0002N;1355.500,1355.5,1355.5,1355.5,C0002N-109SMW W,CKY000000000005937000,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T05:50:25Z,0.3395,2.8291,0.052084528,1.609670758,hoshinoh,2014-01-09T11:37:21Z
C0002N;1360.500,1360.5,1360.5,1360.5,C0002N;1365.500,1365.5,1365.5,1365.5,C0002N-111SMW W,CKY000000000005858500,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-07T01:07:33Z,0.6762,5.6348,0.050860527,1.991721699,hoshinoh,2014-01-09T11:37:21Z
C0002N;1360.500,1360.5,1360.5,1360.5,C0002N;1365.500,1365.5,1365.5,1365.5,C0002N-111SMW W,CKY000000000005924900,CARB,NULL,2,arakawan348,"1-4mm, bulk",CKY,2013-11-09T15:49:10Z,0.4271,3.559,0.049218459,1.800182088,hoshinoh,2014-01-09T11:37:21Z
C0002N;1370.500,1370.5,1370.5,1370.5,C0002N;1375.500,1375.5,1375.5,1375.5,C0002N-113SMW W,CKY000000000005859200,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-11T15:29:26Z,0.5246,4.3715,0.052626113,1.660464707,hoshinoh,2014-01-09T11:37:21Z
C0002N;1370.500,1370.5,1370.5,1370.5,C0002N;1375.500,1375.5,1375.5,1375.5,C0002N-113SMW W,CKY000000000005937400,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T05:53:03Z,0.4624,3.8532,0.0468278,1.976741111,hoshinoh,2014-01-09T11:37:21Z
