Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0007B-1H-1, 66.0 cm",NULL,3.759,3.8,3.759,3.8,"C0007B-1H-1, 67.5 cm",NULL,3.773,3.815,3.773,3.815,"C0007B-1H-1 WR, 66.0--67.5 cm",CKY000000000001346300,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-15T10:27:02Z,NULL,NULL,NULL,NULL,0.05214,0.88015,0.7078,1/18/2008,kuriharar,2008-01-31T07:43:57Z
"C0007B-1H-1, 66.8 cm",NULL,3.767,3.808,3.767,3.808,"C0007B-1H-1, 66.8 cm",NULL,3.767,3.808,3.767,3.808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4655818,3.879693,miyabes,2008-02-04T01:53:45Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007B-1H-3, 0.0 cm",NULL,5.57,5.73,5.57,5.73,"C0007B-1H-3, 1.5 cm",NULL,5.584,5.745,5.584,5.745,"C0007B-1H-3 WR, 0.0--1.5 cm",CKY000000000001335700,CARB,NULL,2,arito316,NULL,CKY,2008-01-14T19:08:50Z,NULL,NULL,NULL,NULL,0.01424,0.18437,1.14217,1/20/2008,kuriharar,2008-01-31T07:43:58Z
"C0007B-1H-3, 0.7 cm",NULL,5.577,5.737,5.577,5.737,"C0007B-1H-3, 0.7 cm",NULL,5.577,5.737,5.577,5.737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1145855,0.9548411,miyabes,2008-02-04T01:53:45Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007B-1H-6, 15.0 cm",NULL,8.563,8.92,8.563,8.92,"C0007B-1H-6, 16.5 cm",NULL,8.577,8.935,8.577,8.935,"C0007B-1H-6 WR, 15.0--16.5 cm",CKY000000000001347000,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-15T11:31:36Z,NULL,NULL,NULL,NULL,0.04286,0.69007,0.73186,1/18/2008,kuriharar,2008-01-31T07:43:58Z
"C0007B-1H-6, 15.7 cm",NULL,8.57,8.927,8.57,8.927,"C0007B-1H-6, 15.7 cm",NULL,8.57,8.927,8.57,8.927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2635564,2.196216,miyabes,2008-02-04T01:53:45Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007B-1H-7, 0.0 cm",NULL,9.361,9.77,9.361,9.77,"C0007B-1H-7, 1.5 cm",NULL,9.375,9.785,9.375,9.785,"C0007B-1H-7 WR, 0.0--1.5 cm",CKY000000000001336300,CARB,NULL,2,arito316,NULL,CKY,2008-01-14T19:32:38Z,NULL,NULL,NULL,NULL,0.05327,0.71928,0.45071,1/18/2008,kuriharar,2008-01-31T07:43:58Z
"C0007B-1H-7, 0.7 cm",NULL,9.367,9.777,9.367,9.777,"C0007B-1H-7, 0.7 cm",NULL,9.367,9.777,9.367,9.777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2369673,1.974649,miyabes,2008-02-04T01:53:45Z,NULL,NULL,NULL,NULL,NULL,NULL
