Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0012G-1R-3, 49.0 cm",NULL,517.08,517.08,517.08,517.08,"C0012G-1R-3, 51.0 cm",NULL,517.1,517.1,517.1,517.1,"C0012G-1R-3 WR, 49.0--51.0 cm",CKY000000000004884700,CARB,NULL,3,bora333,NULL,CKY,2011-01-05T10:23:40Z,NULL,NULL,NULL,NULL,0.02425,1.59729,0.01254,1/8/2011,kawait,2011-01-08T10:59:17Z
"C0012G-1R-3, 50.0 cm",NULL,517.09,517.09,517.09,517.09,"C0012G-1R-3, 50.0 cm",NULL,517.09,517.09,517.09,517.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5629,13.0236,kuriharar,2011-01-08T14:24:23Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0012G-1R-4, 101.5 cm",NULL,518.115,518.115,518.115,518.115,"C0012G-1R-4, 104.5 cm",NULL,518.145,518.145,518.145,518.145,"C0012G-1R-4 WR, 101.5--104.5 cm",CKY000000000004886500,CARB,NULL,5,mstrasser333,NULL,CKY,2011-01-05T15:38:50Z,NULL,NULL,NULL,NULL,0.02787,2.03909,0.00707,1/8/2011,kawait,2011-01-08T10:59:17Z
"C0012G-1R-4, 103.0 cm",NULL,518.13,518.13,518.13,518.13,"C0012G-1R-4, 103.0 cm",NULL,518.13,518.13,518.13,518.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.9913,16.5935,kuriharar,2011-01-08T14:24:23Z,NULL,NULL,NULL,NULL,NULL,NULL
