Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0016B-1L-1, 18.0 cm",NULL,0.18,0.18,0.18,0.18,"C0016B-1L-1, 20.0 cm",NULL,0.2,0.2,0.2,0.2,"C0016B-1L-1 W, 18.0--20.0 cm",CKY000000000003643600,CARB,NULL,5,yuka331,NULL,CKY,2010-10-01T00:04:43Z,NULL,NULL,NULL,NULL,0,0.02235,21.17517,10/2/2010,hitomiy,2010-10-03T20:41:19Z
"C0016B-1L-1, 19.0 cm",NULL,0.19,0.19,0.19,0.19,"C0016B-1L-1, 19.0 cm",NULL,0.19,0.19,0.19,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0005,0.0042,kawait,2010-10-03T16:57:18Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0016B-1L-CC, 12.0 cm",NULL,0.76,0.76,0.76,0.76,"C0016B-1L-CC, 14.0 cm",NULL,0.78,0.78,0.78,0.78,"C0016B-1L-CC W, 12.0--14.0 cm",CKY000000000003643900,CARB,NULL,5,yuka331,NULL,CKY,2010-10-01T00:10:15Z,NULL,NULL,NULL,NULL,0,0.00865,7.6831,10/2/2010,hitomiy,2010-10-03T20:41:19Z
"C0016B-1L-CC, 13.0 cm",NULL,0.77,0.77,0.77,0.77,"C0016B-1L-CC, 13.0 cm",NULL,0.77,0.77,0.77,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,kawait,2010-10-03T16:57:18Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0016B-2L-CC, 9.0 cm",NULL,9.09,9.09,9.09,9.09,"C0016B-2L-CC, 10.0 cm",NULL,9.1,9.1,9.1,9.1,"C0016B-2L-CC W, 9.0--10.0 cm",CKY000000000003652800,CARB,NULL,5,chris331,NULL,CKY,2010-10-01T21:43:14Z,NULL,NULL,NULL,NULL,0,0.01374,23.18307,10/2/2010,hitomiy,2010-10-03T20:41:19Z
"C0016B-2L-CC, 9.5 cm",NULL,9.095,9.095,9.095,9.095,"C0016B-2L-CC, 9.5 cm",NULL,9.095,9.095,9.095,9.095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0066,0.055,kawait,2010-10-03T16:57:18Z,NULL,NULL,NULL,NULL,NULL,NULL
