Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0015B-1H-1, 15.0 cm",NULL,0.15,0.15,0.15,0.15,"C0015B-1H-1, 17.0 cm",NULL,0.17,0.17,0.17,0.17,"C0015B-1H-1 W, 15.0--17.0 cm",CKY000000000003148300,CARB,NULL,5,yuka331,NULL,CKY,2010-09-19T02:12:20Z,NULL,NULL,NULL,NULL,0.03401,2.8098,0.04131,9/30/2010,hitomiy,2010-10-03T20:41:09Z
"C0015B-1H-1, 16.0 cm",NULL,0.16,0.16,0.16,0.16,"C0015B-1H-1, 16.0 cm",NULL,0.16,0.16,0.16,0.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.5723,21.435,kawait,2010-10-03T16:49:04Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0015B-1H-2, 70.0 cm",NULL,2.08,2.08,2.08,2.08,"C0015B-1H-2, 72.0 cm",NULL,2.1,2.1,2.1,2.1,"C0015B-1H-2 W, 70.0--72.0 cm",CKY000000000003148500,CARB,NULL,5,yuka331,NULL,CKY,2010-09-19T02:13:08Z,NULL,NULL,NULL,NULL,0,0.02245,0.0666,9/25/2010,hitomiy,2010-10-03T20:41:09Z
"C0015B-1H-2, 71.0 cm",NULL,2.09,2.09,2.09,2.09,"C0015B-1H-2, 71.0 cm",NULL,2.09,2.09,2.09,2.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.009559167,0.079656541,kawait,2010-10-03T16:49:04Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0015B-1H-3, 84.0 cm",NULL,3.63,3.63,3.63,3.63,"C0015B-1H-3, 86.0 cm",NULL,3.65,3.65,3.65,3.65,"C0015B-1H-3 W, 84.0--86.0 cm",CKY000000000003148700,CARB,NULL,5,yuka331,NULL,CKY,2010-09-19T02:14:45Z,NULL,NULL,NULL,NULL,0.04011,4.97596,0.48069,9/30/2010,hitomiy,2010-10-03T20:41:09Z
"C0015B-1H-3, 85.0 cm",NULL,3.64,3.64,3.64,3.64,"C0015B-1H-3, 85.0 cm",NULL,3.64,3.64,3.64,3.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.6469,38.7226,kawait,2010-10-03T16:49:04Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0015B-1H-5, 40.0 cm",NULL,6.01,6.01,6.01,6.01,"C0015B-1H-5, 42.0 cm",NULL,6.03,6.03,6.03,6.03,"C0015B-1H-5 W, 40.0--42.0 cm",CKY000000000003148900,CARB,NULL,5,yuka331,NULL,CKY,2010-09-19T02:15:31Z,NULL,NULL,NULL,NULL,0,0.09539,0.03726,9/25/2010,hitomiy,2010-10-03T20:41:09Z
"C0015B-1H-5, 41.0 cm",NULL,6.02,6.02,6.02,6.02,"C0015B-1H-5, 41.0 cm",NULL,6.02,6.02,6.02,6.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0817,0.6808,kawait,2010-10-03T16:49:04Z,NULL,NULL,NULL,NULL,NULL,NULL
