Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0007A-1H-2, 0.0 cm",NULL,1.38,1.415,1.38,1.415,"C0007A-1H-2, 1.5 cm",NULL,1.395,1.43,1.395,1.43,"C0007A-1H-2 WR, 0.0--1.5 cm",CKY000000000001333100,CARB,NULL,2,arito316,NULL,CKY,2008-01-14T16:20:33Z,NULL,NULL,NULL,NULL,0.05679,0.75015,0.06272,1/18/2008,kuriharar,2008-01-31T07:43:49Z
"C0007A-1H-2, 0.7 cm",NULL,1.387,1.422,1.387,1.422,"C0007A-1H-2, 0.7 cm",NULL,1.387,1.422,1.387,1.422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3116133,2.596674,miyabes,2008-02-04T01:53:44Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007A-1H-4, 0.0 cm",NULL,2.657,2.725,2.657,2.725,"C0007A-1H-4, 1.5 cm",NULL,2.672,2.74,2.672,2.74,"C0007A-1H-4 WR, 0.0--1.5 cm",CKY000000000001333600,CARB,NULL,2,arito316,NULL,CKY,2008-01-14T16:20:34Z,NULL,NULL,NULL,NULL,0.04714,0.91963,0.4561,1/18/2008,kuriharar,2008-01-31T07:43:50Z
"C0007A-1H-4, 0.7 cm",NULL,2.664,2.732,2.664,2.732,"C0007A-1H-4, 0.7 cm",NULL,2.664,2.732,2.664,2.732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.564677,4.705453,miyabes,2008-02-04T01:53:44Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007A-1H-CC, 21.0 cm",NULL,3.077,3.155,3.077,3.155,"C0007A-1H-CC, 22.5 cm",NULL,3.091,3.17,3.091,3.17,"C0007A-1H-CC WR, 21.0--22.5 cm",CKY000000000001340800,CARB,NULL,2,arito316,NULL,CKY,2008-01-15T01:53:05Z,NULL,NULL,NULL,NULL,0.04697,0.95506,0.47184,1/18/2008,kuriharar,2008-01-31T07:43:50Z
"C0007A-1H-CC, 21.8 cm",NULL,3.084,3.163,3.084,3.163,"C0007A-1H-CC, 21.8 cm",NULL,3.084,3.163,3.084,3.163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6086802,5.072133,miyabes,2008-02-04T01:53:44Z,NULL,NULL,NULL,NULL,NULL,NULL
