Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0008A-3H-3, 0.0 cm",NULL,18.118,18.405,18.118,18.405,"C0008A-3H-3, 1.5 cm",NULL,18.132,18.42,18.132,18.42,"C0008A-3H-3 WR, 0.0--1.5 cm",CKY000000000001531100,CARB,NULL,2,arito316,NULL,CKY,2008-01-26T23:38:03Z,NULL,NULL,NULL,NULL,0.06276,1.91442,0.48657,1/30/2008,kuriharar,2008-02-05T01:04:45Z
"C0008A-3H-3, 0.7 cm",NULL,18.125,18.412,18.125,18.412,"C0008A-3H-3, 0.7 cm",NULL,18.125,18.412,18.125,18.412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.464608,12.20458,miyabes,2008-02-05T00:30:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-3H-8, 0.0 cm",NULL,22.242,22.98,22.242,22.98,"C0008A-3H-8, 1.5 cm",NULL,22.256,22.995,22.256,22.995,"C0008A-3H-8 WR, 0.0--1.5 cm",CKY000000000001532500,CARB,NULL,2,arito316,NULL,CKY,2008-01-26T23:54:27Z,NULL,NULL,NULL,NULL,0.05644,2.83153,0.28987,1/30/2008,kuriharar,2008-02-05T01:04:46Z
"C0008A-3H-8, 0.7 cm",NULL,22.248,22.987,22.248,22.987,"C0008A-3H-8, 0.7 cm",NULL,22.248,22.987,22.248,22.987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.464865,20.53972,miyabes,2008-02-05T00:30:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-3H-10, 98.5 cm",NULL,24.423,25.4,24.423,25.4,"C0008A-3H-10, 100.0 cm",NULL,24.437,25.415,24.437,25.415,"C0008A-3H-10 WR, 98.5--100.0 cm",CKY000000000001558500,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T12:45:32Z,NULL,NULL,NULL,NULL,0.05503,1.21722,0.55193,1/30/2008,kuriharar,2008-02-05T01:04:46Z
"C0008A-3H-10, 99.3 cm",NULL,24.43,25.408,24.43,25.408,"C0008A-3H-10, 99.3 cm",NULL,24.43,25.408,24.43,25.408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8191366,6.825865,miyabes,2008-02-05T00:30:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-4H-4, 0.0 cm",NULL,28.668,29.18,28.668,29.18,"C0008A-4H-4, 1.5 cm",NULL,28.682,29.195,28.682,29.195,"C0008A-4H-4 WR, 0.0--1.5 cm",CKY000000000001534600,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T01:06:30Z,NULL,NULL,NULL,NULL,0.06217,1.55883,0.69432,1/30/2008,kuriharar,2008-02-05T01:04:46Z
"C0008A-4H-4, 0.7 cm",NULL,28.675,29.187,28.675,29.187,"C0008A-4H-4, 0.7 cm",NULL,28.675,29.187,28.675,29.187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.139277,9.493599,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-4H-6, 32.5 cm",NULL,30.165,30.885,30.165,30.885,"C0008A-4H-6, 34.0 cm",NULL,30.178,30.9,30.178,30.9,"C0008A-4H-6 WR, 32.5--34.0 cm",CKY000000000001562900,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T15:01:42Z,NULL,NULL,NULL,NULL,0.06155,1.40598,0.62587,1/30/2008,kuriharar,2008-02-05T01:04:46Z
"C0008A-4H-6, 33.3 cm",NULL,30.172,30.893,30.172,30.893,"C0008A-4H-6, 33.3 cm",NULL,30.172,30.893,30.172,30.893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9382263,7.81824,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-4H-9, 59.0 cm",NULL,33.947,35.195,33.947,35.195,"C0008A-4H-9, 60.5 cm",NULL,33.96,35.21,33.96,35.21,"C0008A-4H-9 WR, 59.0--60.5 cm",CKY000000000001563500,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T15:12:04Z,NULL,NULL,NULL,NULL,0.0656,1.82769,0.3264,1/30/2008,kuriharar,2008-02-05T01:04:47Z
"C0008A-4H-9, 59.8 cm",NULL,33.954,35.203,33.954,35.203,"C0008A-4H-9, 59.8 cm",NULL,33.954,35.203,33.954,35.203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.300064,10.83343,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-5H-4, 0.0 cm",NULL,38.289,38.72,38.289,38.72,"C0008A-5H-4, 1.5 cm",NULL,38.303,38.735,38.303,38.735,"C0008A-5H-4 WR, 0.0--1.5 cm",CKY000000000001537000,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T03:04:47Z,NULL,NULL,NULL,NULL,0.07475,0.79568,0.40676,1/30/2008,kuriharar,2008-02-05T01:04:47Z
"C0008A-5H-4, 0.7 cm",NULL,38.296,38.727,38.296,38.727,"C0008A-5H-4, 0.7 cm",NULL,38.296,38.727,38.296,38.727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2461198,2.050917,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-5H-6, 72.0 cm",NULL,40.117,40.755,40.117,40.755,"C0008A-5H-6, 73.5 cm",NULL,40.13,40.77,40.13,40.77,"C0008A-5H-6 WR, 72.0--73.5 cm",CKY000000000001575200,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T20:12:29Z,NULL,NULL,NULL,NULL,0.06946,2.06134,0.55388,1/30/2008,kuriharar,2008-02-05T01:04:47Z
"C0008A-5H-6, 72.8 cm",NULL,40.124,40.763,40.124,40.763,"C0008A-5H-6, 72.8 cm",NULL,40.124,40.763,40.124,40.763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.540792,12.83942,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-6H-3, 59.0 cm",NULL,46.936,47.35,46.936,47.35,"C0008A-6H-3, 60.5 cm",NULL,46.949,47.365,46.949,47.365,"C0008A-6H-3 WR, 59.0--60.5 cm",CKY000000000001578800,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T22:44:58Z,NULL,NULL,NULL,NULL,0.06307,0.78036,0.08895,1/30/2008,kuriharar,2008-02-05T01:04:48Z
"C0008A-6H-3, 59.8 cm",NULL,46.943,47.358,46.943,47.358,"C0008A-6H-3, 59.8 cm",NULL,46.943,47.358,46.943,47.358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3267259,2.722607,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-6H-5, 0.0 cm",NULL,48.619,49.27,48.619,49.27,"C0008A-6H-5, 1.5 cm",NULL,48.632,49.285,48.632,49.285,"C0008A-6H-5 WR, 0.0--1.5 cm",CKY000000000001540300,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T04:59:54Z,NULL,NULL,NULL,NULL,0.06731,0.88814,0.06385,1/30/2008,kuriharar,2008-02-05T01:04:48Z
"C0008A-6H-5, 0.7 cm",NULL,48.625,49.277,48.625,49.277,"C0008A-6H-5, 0.7 cm",NULL,48.625,49.277,48.625,49.277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3445735,2.871331,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-6H-6, 100.0 cm",NULL,49.692,50.495,49.692,50.495,"C0008A-6H-6, 101.5 cm",NULL,49.705,50.51,49.705,50.51,"C0008A-6H-6 WR, 100.0--101.5 cm",CKY000000000001579500,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T22:59:06Z,NULL,NULL,NULL,NULL,0.06317,1.01051,0.392,1/30/2008,kuriharar,2008-02-05T01:04:48Z
"C0008A-6H-6, 100.8 cm",NULL,49.699,50.503,49.699,50.503,"C0008A-6H-6, 100.8 cm",NULL,49.699,50.503,49.699,50.503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5820585,4.850294,miyabes,2008-02-05T00:30:41Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-7H-3, 28.0 cm",NULL,56.036,56.455,56.036,56.455,"C0008A-7H-3, 29.5 cm",NULL,56.049,56.47,56.049,56.47,"C0008A-7H-3 WR, 28.0--29.5 cm",CKY000000000001580500,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T23:54:45Z,NULL,NULL,NULL,NULL,0.06758,0.75725,0.04479,1/30/2008,kuriharar,2008-02-05T01:04:48Z
"C0008A-7H-3, 28.7 cm",NULL,56.042,56.462,56.042,56.462,"C0008A-7H-3, 28.7 cm",NULL,56.042,56.462,56.042,56.462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2892717,2.410501,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-7H-5, 0.0 cm",NULL,57.898,58.625,57.898,58.625,"C0008A-7H-5, 1.5 cm",NULL,57.911,58.64,57.911,58.64,"C0008A-7H-5 WR, 0.0--1.5 cm",CKY000000000001543400,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T06:32:13Z,NULL,NULL,NULL,NULL,0.04135,0.49057,0.76544,1/30/2008,kuriharar,2008-02-05T01:04:49Z
"C0008A-7H-5, 0.7 cm",NULL,57.904,58.632,57.904,58.632,"C0008A-7H-5, 0.7 cm",NULL,57.904,58.632,57.904,58.632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1746209,1.455116,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-7H-8, 113.0 cm",NULL,61.434,62.745,61.434,62.745,"C0008A-7H-8, 114.5 cm",NULL,61.447,62.76,61.447,62.76,"C0008A-7H-8 WR, 113.0--114.5 cm",CKY000000000001581300,CARB,NULL,2,arito316,NULL,CKY,2008-01-28T00:26:13Z,NULL,NULL,NULL,NULL,0.02606,0.27592,0.63798,1/30/2008,kuriharar,2008-02-05T01:04:49Z
"C0008A-7H-8, 113.8 cm",NULL,61.441,62.753,61.441,62.753,"C0008A-7H-8, 113.8 cm",NULL,61.441,62.753,61.441,62.753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1270006,1.058296,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-8H-4, 72.0 cm",NULL,67.66,67.66,67.66,67.66,"C0008A-8H-4, 73.5 cm",NULL,67.675,67.675,67.675,67.675,"C0008A-8H-4 WR, 72.0--73.5 cm",CKY000000000001586900,CARB,NULL,2,arito316,NULL,CKY,2008-01-28T02:32:31Z,NULL,NULL,NULL,NULL,0.06236,0.9148,0.11365,1/30/2008,kuriharar,2008-02-05T01:04:49Z
"C0008A-8H-4, 72.8 cm",NULL,67.668,67.668,67.668,67.668,"C0008A-8H-4, 72.8 cm",NULL,67.668,67.668,67.668,67.668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3186592,2.655387,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-8H-5, 0.0 cm",NULL,68.25,68.25,68.25,68.25,"C0008A-8H-5, 1.5 cm",NULL,68.265,68.265,68.265,68.265,"C0008A-8H-5 WR, 0.0--1.5 cm",CKY000000000001550600,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T09:14:32Z,NULL,NULL,NULL,NULL,0.07352,1.41531,0.0697,1/30/2008,kuriharar,2008-02-05T01:04:49Z
"C0008A-8H-5, 0.7 cm",NULL,68.257,68.257,68.257,68.257,"C0008A-8H-5, 0.7 cm",NULL,68.257,68.257,68.257,68.257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9702539,8.085126,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-9H-3, 107.0 cm",NULL,76.19,76.19,76.19,76.19,"C0008A-9H-3, 108.5 cm",NULL,76.205,76.205,76.205,76.205,"C0008A-9H-3 WR, 107.0--108.5 cm",CKY000000000001592900,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T05:17:16Z,NULL,NULL,NULL,NULL,0.06566,1.33651,0.12013,1/30/2008,kuriharar,2008-02-05T01:04:50Z
"C0008A-9H-3, 107.7 cm",NULL,76.197,76.197,76.197,76.197,"C0008A-9H-3, 107.7 cm",NULL,76.197,76.197,76.197,76.197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.709169,5.909505,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-9H-5, 0.0 cm",NULL,77.56,77.56,77.56,77.56,"C0008A-9H-5, 1.5 cm",NULL,77.575,77.575,77.575,77.575,"C0008A-9H-5 WR, 0.0--1.5 cm",CKY000000000001552800,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T10:27:26Z,NULL,NULL,NULL,NULL,0.04734,0.90289,0.09764,1/30/2008,kuriharar,2008-02-05T01:04:50Z
"C0008A-9H-5, 0.7 cm",NULL,77.567,77.567,77.567,77.567,"C0008A-9H-5, 0.7 cm",NULL,77.567,77.567,77.567,77.567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4671842,3.893046,miyabes,2008-02-05T00:30:42Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-10H-6, 0.0 cm",NULL,86.753,87.225,86.753,87.225,"C0008A-10H-6, 1.5 cm",NULL,86.766,87.24,86.766,87.24,"C0008A-10H-6 WR, 0.0--1.5 cm",CKY000000000001559000,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-27T12:50:13Z,NULL,NULL,NULL,NULL,0.0772,1.22115,0.07978,1/30/2008,kuriharar,2008-02-05T01:04:50Z
"C0008A-10H-6, 0.7 cm",NULL,86.759,87.232,86.759,87.232,"C0008A-10H-6, 0.7 cm",NULL,86.759,87.232,86.759,87.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6365916,5.304718,miyabes,2008-02-05T00:30:33Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-10H-7, 31.5 cm",NULL,87.298,87.825,87.298,87.825,"C0008A-10H-7, 33.0 cm",NULL,87.312,87.84,87.312,87.84,"C0008A-10H-7 WR, 31.5--33.0 cm",CKY000000000001596600,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T06:53:58Z,NULL,NULL,NULL,NULL,0.07165,1.66319,0.1086,1/30/2008,kuriharar,2008-02-05T01:04:50Z
"C0008A-10H-7, 32.2 cm",NULL,87.305,87.832,87.305,87.832,"C0008A-10H-7, 32.2 cm",NULL,87.305,87.832,87.305,87.832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.167328,9.727341,miyabes,2008-02-05T00:30:33Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-10H-8, 125.0 cm",NULL,89.431,90.17,89.431,90.17,"C0008A-10H-8, 126.5 cm",NULL,89.445,90.185,89.445,90.185,"C0008A-10H-8 WR, 125.0--126.5 cm",CKY000000000001597200,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T07:14:54Z,NULL,NULL,NULL,NULL,0.06711,2.17108,0.07363,1/30/2008,kuriharar,2008-02-05T01:04:51Z
"C0008A-10H-8, 125.8 cm",NULL,89.439,90.178,89.439,90.178,"C0008A-10H-8, 125.8 cm",NULL,89.439,90.178,89.439,90.178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.766828,14.72298,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-11H-4, 0.0 cm",NULL,94.176,94.725,94.176,94.725,"C0008A-11H-4, 1.5 cm",NULL,94.189,94.74,94.189,94.74,"C0008A-11H-4 WR, 0.0--1.5 cm",CKY000000000001566100,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T15:29:08Z,NULL,NULL,NULL,NULL,0.06489,1.14542,0.18516,1/30/2008,kuriharar,2008-02-05T01:04:51Z
"C0008A-11H-4, 0.7 cm",NULL,94.182,94.732,94.182,94.732,"C0008A-11H-4, 0.7 cm",NULL,94.182,94.732,94.182,94.732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5345027,4.454011,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-11H-5, 49.0 cm",NULL,94.85,95.5,94.85,95.5,"C0008A-11H-5, 50.5 cm",NULL,94.863,95.515,94.863,95.515,"C0008A-11H-5 WR, 49.0--50.5 cm",CKY000000000001602900,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T09:37:59Z,NULL,NULL,NULL,NULL,0.08537,1.51293,0.173,1/30/2008,kuriharar,2008-02-05T01:04:51Z
"C0008A-11H-5, 49.8 cm",NULL,94.857,95.508,94.857,95.508,"C0008A-11H-5, 49.8 cm",NULL,94.857,95.508,94.857,95.508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8323328,6.93583,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-11H-6, 28.0 cm",NULL,95.689,96.465,95.689,96.465,"C0008A-11H-6, 29.5 cm",NULL,95.702,96.48,95.702,96.48,"C0008A-11H-6 WR, 28.0--29.5 cm",CKY000000000001603500,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T09:51:50Z,NULL,NULL,NULL,NULL,0.05995,1.18155,0.3088,1/30/2008,kuriharar,2008-02-05T01:04:51Z
"C0008A-11H-6, 28.7 cm",NULL,95.695,96.472,95.695,96.472,"C0008A-11H-6, 28.7 cm",NULL,95.695,96.472,95.695,96.472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4810556,4.008636,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-11H-7, 31.5 cm",NULL,97.038,98.015,97.038,98.015,"C0008A-11H-7, 33.0 cm",NULL,97.051,98.03,97.051,98.03,"C0008A-11H-7 WR, 31.5--33.0 cm",CKY000000000001604200,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T10:09:40Z,NULL,NULL,NULL,NULL,0.07143,1.4163,0.03135,1/30/2008,kuriharar,2008-02-05T01:04:52Z
"C0008A-11H-7, 32.2 cm",NULL,97.044,98.022,97.044,98.022,"C0008A-11H-7, 32.2 cm",NULL,97.044,98.022,97.044,98.022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9389445,7.824225,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-12H-5, 0.0 cm",NULL,104.915,104.915,104.915,104.915,"C0008A-12H-5, 1.5 cm",NULL,104.93,104.93,104.93,104.93,"C0008A-12H-5 WR, 0.0--1.5 cm",CKY000000000001565000,CARB,NULL,2,ARITO316,NULL,CKY,2008-01-27T15:20:32Z,NULL,NULL,NULL,NULL,0.06276,1.01465,0.23223,1/30/2008,kuriharar,2008-02-05T01:04:52Z
"C0008A-12H-5, 0.7 cm",NULL,104.922,104.922,104.922,104.922,"C0008A-12H-5, 0.7 cm",NULL,104.922,104.922,104.922,104.922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.343503,2.862411,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-12H-6, 98.5 cm",NULL,106.175,106.175,106.175,106.175,"C0008A-12H-6, 100.0 cm",NULL,106.19,106.19,106.19,106.19,"C0008A-12H-6 WR, 98.5--100.0 cm",CKY000000000001615300,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-28T12:56:41Z,NULL,NULL,NULL,NULL,0.06137,1.1395,0.07842,1/30/2008,kuriharar,2008-02-05T01:04:52Z
"C0008A-12H-6, 99.3 cm",NULL,106.183,106.183,106.183,106.183,"C0008A-12H-6, 99.3 cm",NULL,106.183,106.183,106.183,106.183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7407953,6.173048,miyabes,2008-02-05T00:30:34Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-13H-5, 0.0 cm",NULL,114.79,114.79,114.79,114.79,"C0008A-13H-5, 1.5 cm",NULL,114.805,114.805,114.805,114.805,"C0008A-13H-5 WR, 0.0--1.5 cm",CKY000000000001571700,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T19:00:38Z,NULL,NULL,NULL,NULL,0.06304,1.31956,0.42042,1/30/2008,kuriharar,2008-02-05T01:04:52Z
"C0008A-13H-5, 0.7 cm",NULL,114.797,114.797,114.797,114.797,"C0008A-13H-5, 0.7 cm",NULL,114.797,114.797,114.797,114.797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9022055,7.518078,miyabes,2008-02-05T00:30:35Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0008A-15H-2, 0.0 cm",NULL,120.138,120.14,120.138,120.14,"C0008A-15H-2, 1.5 cm",NULL,120.153,120.155,120.153,120.155,"C0008A-15H-2 WR, 0.0--1.5 cm",CKY000000000001577400,CARB,NULL,2,arito316,NULL,CKY,2008-01-27T22:23:06Z,NULL,NULL,NULL,NULL,0.06984,1.11836,0.13629,1/30/2008,kuriharar,2008-02-05T01:04:53Z
