Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0014F-1H-1, 5.0 cm",NULL,0.05,0.05,0.05,0.05,"C0014F-1H-1, 7.0 cm",NULL,0.07,0.07,0.07,0.07,"C0014F-1H-1 W, 5.0--7.0 cm",CKY000000000003273600,CARB,NULL,5,steven331,NULL,CKY,2010-09-21T02:46:44Z,NULL,NULL,NULL,NULL,0.03854,3.47606,0.06004,10/2/2010,hitomiy,2010-10-03T20:41:09Z
"C0014F-1H-1, 6.0 cm",NULL,0.06,0.06,0.06,0.06,"C0014F-1H-1, 6.0 cm",NULL,0.06,0.06,0.06,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.1666,26.3873,kawait,2010-10-03T16:37:52Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0014F-1H-2, 80.0 cm",NULL,1.004,1.01,1.004,1.01,"C0014F-1H-2, 82.0 cm",NULL,1.024,1.03,1.024,1.03,"C0014F-1H-2 W, 80.0--82.0 cm",CKY000000000003273800,CARB,NULL,5,steven331,NULL,CKY,2010-09-21T02:48:28Z,NULL,NULL,NULL,NULL,0.0869,1.62908,1.45754,10/2/2010,hitomiy,2010-10-03T20:41:09Z
"C0014F-1H-2, 81.0 cm",NULL,1.014,1.02,1.014,1.02,"C0014F-1H-2, 81.0 cm",NULL,1.014,1.02,1.014,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8688,7.2397,kawait,2010-10-03T16:37:52Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0014F-1H-4, 64.0 cm",NULL,2.843,2.86,2.843,2.86,"C0014F-1H-4, 66.0 cm",NULL,2.863,2.88,2.863,2.88,"C0014F-1H-4 W, 64.0--66.0 cm",CKY000000000003274100,CARB,NULL,5,steven331,NULL,CKY,2010-09-21T02:50:46Z,NULL,NULL,NULL,NULL,0.03556,0.48384,1.85737,9/26/2010,hitomiy,2010-10-03T20:41:10Z
"C0014F-1H-4, 65.0 cm",NULL,2.853,2.87,2.853,2.87,"C0014F-1H-4, 65.0 cm",NULL,2.853,2.87,2.853,2.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0025,0.0208,kawait,2010-10-03T16:37:52Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0014F-1H-5, 78.0 cm",NULL,3.981,4.005,3.981,4.005,"C0014F-1H-5, 80.0 cm",NULL,4.001,4.025,4.001,4.025,"C0014F-1H-5 W, 78.0--80.0 cm",CKY000000000003274300,CARB,NULL,5,steven331,NULL,CKY,2010-09-21T02:51:46Z,NULL,NULL,NULL,NULL,0.00872,0.09552,1.2241,9/26/2010,hitomiy,2010-10-03T20:41:10Z
"C0014F-1H-5, 79.0 cm",NULL,3.991,4.015,3.991,4.015,"C0014F-1H-5, 79.0 cm",NULL,3.991,4.015,3.991,4.015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0035,0.0292,kawait,2010-10-03T16:37:52Z,NULL,NULL,NULL,NULL,NULL,NULL
